WKT,OBJECTID,COD_ESTACI,COD_PARAME,PromedioDe,valoracion,UTMX,UTMY,HUSO,DEMARCACIO,unidades
"POINT (199553.999973688 4563021.00002058)","1463","211146",PO4,0.10000000000,< LQ,"199554","4563021","30",CHD,mg PO4/l
"POINT (396127.000015451 4738571.00003259)","1464","211148",PO4,0.10000000000,< LQ,"396127","4738571","30",CHD,mg PO4/l
"POINT (466642.999977522 4587330.99997776)","1465","211155",PO4,0.10000000000,< LQ,"466643","4587331","30",CHD,mg PO4/l
"POINT (298179.000028993 4589558.00001844)","1466","211168",PO4,1.01500000000,> Valor frontera,"298179","4589558","30",CHD,mg PO4/l
"POINT (278814.99998765 4465693.00000338)","1467","211182",PO4,0.10000000000,< LQ,"278815","4465693","30",CHD,mg PO4/l
"POINT (301162.000015673 4531828.99999247)","1468","211185",PO4,0.40750000000,> Valor frontera,"301162","4531829","30",CHD,mg PO4/l
"POINT (276413.999994686 4671691.99999536)","1469","211189",PO4,0.14860000000,< LQ,"276414","4671692","30",CHD,mg PO4/l
"POINT (394071.000035589 4653828.00003951)","1470","211191",PO4,0.10000000000,< LQ,"394071","4653828","30",CHD,mg PO4/l
"POINT (260906.999969602 4694135.000015)","1471","211200",PO4,0.70000000000,> Valor frontera,"260907","4694135","30",CHD,mg PO4/l
"POINT (428691.000042968 4653230.00002553)","1472","211205",PO4,0.10000000000,< LQ,"428691","4653230","30",CHD,mg PO4/l
"POINT (246205.999948627 4621724.00002367)","1473","211209",PO4,0.10000000000,< LQ,"246206","4621724","30",CHD,mg PO4/l
"POINT (465548.000038326 4602621.99999018)","1474","211212",PO4,0.10000000000,< LQ,"465548","4602622","30",CHD,mg PO4/l
"POINT (415674.000012673 4602808.99995496)","1475","211213",PO4,0.11583333333,< LQ,"415674","4602809","30",CHD,mg PO4/l
"POINT (292344.000023623 4592863.00002997)","1476","211217",PO4,0.38000000000,> LQ y < Valor frontera,"292344","4592863","30",CHD,mg PO4/l
"POINT (234962.999988512 4555508.99997308)","1477","211221",PO4,0.23000000000,> LQ y < Valor frontera,"234963","4555509","30",CHD,mg PO4/l
"POINT (179109.000042983 4539240.00001955)","1478","211223",PO4,0.20500000000,> LQ y < Valor frontera,"179109","4539240","30",CHD,mg PO4/l
"POINT (346176.999964864 4490855.99998399)","1479","211224",PO4,0.10000000000,< LQ,"346177","4490856","30",CHD,mg PO4/l
"POINT (385631.000023864 4568300.00000377)","1480","211225",PO4,3.33333333333,> Valor frontera,"385631","4568300","30",CHD,mg PO4/l
"POINT (306685.000020413 4519905.99998478)","1481","211227",PO4,0.15500000000,< LQ,"306685","4519906","30",CHD,mg PO4/l
"POINT (431628.000044881 4606205.00000492)","1482","211228",PO4,0.10000000000,< LQ,"431628","4606205","30",CHD,mg PO4/l
"POINT (206541.999968841 4484377.9999549)","1483","211232",PO4,0.04000000000,< LQ,"206542","4484378","30",CHD,mg PO4/l
"POINT (377448.999965701 4607584.00000075)","1484","211233",PO4,0.10000000000,< LQ,"377449","4607584","30",CHD,mg PO4/l
"POINT (365137.000035178 4604097.00003663)","1485","211234",PO4,0.10000000000,< LQ,"365137","4604097","30",CHD,mg PO4/l
"POINT (394870.99997188 4672681.9999577)","1486","211235",PO4,0.19250000000,< LQ,"394871","4672682","30",CHD,mg PO4/l
"POINT (279259.000041311 4618586.00004961)","1487","211241",PO4,0.43000000000,> Valor frontera,"279259","4618586","30",CHD,mg PO4/l
"POINT (401842.999976169 4604971.99999285)","1488","211242",PO4,0.21083333333,> LQ y < Valor frontera,"401843","4604972","30",CHD,mg PO4/l
"POINT (193431.000041141 4548533.99999315)","1489","211243",PO4,0.24000000000,> LQ y < Valor frontera,"193431","4548534","30",CHD,mg PO4/l
"POINT (357980.999964757 4580275.9999622)","1490","211245",PO4,0.39500000000,> LQ y < Valor frontera,"357981","4580276","30",CHD,mg PO4/l
"POINT (404223.000039098 4746549.99999299)","1491","211246",PO4,0.10000000000,< LQ,"404223","4746550","30",CHD,mg PO4/l
"POINT (309015.000039023 4603416.99998106)","1492","211248",PO4,2.39250000000,> Valor frontera,"309015","4603417","30",CHD,mg PO4/l
"POINT (324808.99997834 4593335.99998716)","1493","211249",PO4,0.10000000000,< LQ,"324809","4593336","30",CHD,mg PO4/l
"POINT (417105.000050514 4594963.99997252)","1494","211250",PO4,0.12250000000,< LQ,"417105","4594964","30",CHD,mg PO4/l
"POINT (357927.000002593 4598904.99997906)","1495","211253",PO4,4.37500000000,> Valor frontera,"357927","4598905","30",CHD,mg PO4/l
"POINT (132353.999961687 4669687.99995496)","1496","211256",PO4,0.10000000000,< LQ,"132354","4669688","30",CHD,mg PO4/l
"POINT (245905.000047614 4705199.99996543)","1497","211258",PO4,0.24500000000,> LQ y < Valor frontera,"245905","4705200","30",CHD,mg PO4/l
"POINT (293220.00000321 4758195.00001176)","1498","211260",PO4,0.10000000000,< LQ,"293220","4758195","30",CHD,mg PO4/l
"POINT (433052.99996253 4552654.99996552)","1499","211261",PO4,0.10000000000,< LQ,"433053","4552655","30",CHD,mg PO4/l
"POINT (505028.9999593 4603887.99999432)","1500","211262",PO4,0.10000000000,< LQ,"505029","4603888","30",CHD,mg PO4/l
"POINT (348454.999967553 4602753.0000085)","1501","211270",PO4,0.10000000000,< LQ,"348455","4602753","30",CHD,mg PO4/l
"POINT (491217.000014045 4642070.99995456)","1502","211271",PO4,0.10000000000,< LQ,"491217","4642071","30",CHD,mg PO4/l
"POINT (262427.999962626 4657798.99995703)","1503","211272",PO4,0.14333333333,< LQ,"262428","4657799","30",CHD,mg PO4/l
"POINT (312959.000030673 4499686.0000331)","1504","211276",PO4,0.10000000000,< LQ,"312959","4499686","30",CHD,mg PO4/l
"POINT (318799.999959936 4515184.99996521)","1505","211278",PO4,0.10000000000,< LQ,"318800","4515185","30",CHD,mg PO4/l
"POINT (409894.999987556 4549521.00000386)","1506","211281",PO4,0.10000000000,< LQ,"409895","4549521","30",CHD,mg PO4/l
"POINT (426689.000023818 4552504.99999496)","1507","211282",PO4,0.10000000000,< LQ,"426689","4552505","30",CHD,mg PO4/l
"POINT (227376.999952131 4505035.99999438)","1508","211285",PO4,0.10000000000,< LQ,"227377","4505036","30",CHD,mg PO4/l
"POINT (305688.999961994 4465177.99998984)","1509","211287",PO4,0.10000000000,< LQ,"305689","4465178","30",CHD,mg PO4/l
"POINT (341587.999986954 4722120.99997458)","1510","211288",PO4,0.10000000000,< LQ,"341588","4722121","30",CHD,mg PO4/l
"POINT (532369.999988932 4578395.00004749)","1511","211289",PO4,0.10000000000,< LQ,"532370","4578395","30",CHD,mg PO4/l
"POINT (364791.000025676 4732248.99996278)","1512","211306",PO4,0.10000000000,< LQ,"364791","4732249","30",CHD,mg PO4/l
"POINT (336940.000048475 4698056.99996176)","1513","211308",PO4,0.10000000000,< LQ,"336940","4698057","30",CHD,mg PO4/l
"POINT (420195.999999158 4658206.99996654)","1514","211309",PO4,0.10000000000,< LQ,"420196","4658207","30",CHD,mg PO4/l
"POINT (295963.999998537 4466841.99999585)","1515","211311",PO4,0.10000000000,< LQ,"295964","4466842","30",CHD,mg PO4/l
"POINT (302014.999996857 4507471.99997406)","1516","4300467",PO4,0.20000000000,> LQ y < Valor frontera,"302015","4507472","30",CHD,mg PO4/l
"POINT (451288.999959615 4622968.00002151)","1517",BAN-001,PO4,0.15583333333,< LQ,"451289","4622968","30",CHD,mg PO4/l
"POINT (260984.000043643 4554736.99997536)","1518",Can1,PO4,0.28000000000,> LQ y < Valor frontera,"260984","4554737","30",CHD,mg PO4/l
"POINT (270771.999999656 4686388.99997463)","1519",DACH,PO4,0.14666666667,< LQ,"270772","4686389","30",CHD,mg PO4/l
"POINT (201902.000013359 4483721.99995869)","1520",DAGA,PO4,0.10000000000,< LQ,"201902","4483722","30",CHD,mg PO4/l
"POINT (379276.999998501 4614336.99997642)","1521",DAJA,PO4,0.28833333333,> LQ y < Valor frontera,"379277","4614337","30",CHD,mg PO4/l
"POINT (384234.999990604 4629653.99998268)","1522",DAMA,PO4,0.16833333333,< LQ,"384235","4629654","30",CHD,mg PO4/l
"POINT (289078.000000722 4688190.00004813)","1523",DAMO,PO4,0.27000000000,> LQ y < Valor frontera,"289078","4688190","30",CHD,mg PO4/l
"POINT (277356.999972984 4695933.99997181)","1524",DARE,PO4,0.16300000000,< LQ,"277357","4695934","30",CHD,mg PO4/l
"POINT (474488.000022932 4651471.99995731)","1525",DARL,PO4,0.13250000000,< LQ,"474488","4651472","30",CHD,mg PO4/l
"POINT (340136.999970353 4517608.0000293)","1526",DARV1,PO4,1.24500000000,> Valor frontera,"340137","4517608","30",CHD,mg PO4/l
"POINT (287715.000025432 4588383.00005152)","1527",DATA,PO4,1.17916666667,> Valor frontera,"287715","4588383","30",CHD,mg PO4/l
"POINT (451051.999985622 4674887.99998854)","1528",DAUS,PO4,0.17000000000,< LQ,"451052","4674888","30",CHD,mg PO4/l
"POINT (380706.999985456 4602045.00003095)","1529",DAVA,PO4,0.23666666667,> LQ y < Valor frontera,"380707","4602045","30",CHD,mg PO4/l
"POINT (271986.999991778 4527860.99995385)","1530",DAZU,PO4,0.31500000000,> LQ y < Valor frontera,"271987","4527861","30",CHD,mg PO4/l
"POINT (315115.999960251 4607293.00000382)","1531",DBAJ,PO4,0.17600000000,< LQ,"315116","4607293","30",CHD,mg PO4/l
"POINT (399445.999971861 4738663.99998842)","1532",DCAM,PO4,0.10000000000,< LQ,"399446","4738664","30",CHD,mg PO4/l
"POINT (350824.999966354 4730448.00003365)","1533",DCAR1,PO4,0.10000000000,< LQ,"350825","4730448","30",CHD,mg PO4/l
"POINT (213282.000003722 4565954.99996868)","1534",DCIR,PO4,0.15500000000,< LQ,"213282","4565955","30",CHD,mg PO4/l
"POINT (427089.000038265 4669878.00003528)","1535",DCOG,PO4,0.29750000000,> LQ y < Valor frontera,"427089","4669878","30",CHD,mg PO4/l
"POINT (432938.000016738 4661525.00004619)","1536",DCUB,PO4,0.10000000000,< LQ,"432938","4661525","30",CHD,mg PO4/l
"POINT (256657.000020483 4537795.00001915)","1537",DDVMU,PO4,0.10000000000,< LQ,"256657","4537795","30",CHD,mg PO4/l
"POINT (375619.999962606 4561884.99999417)","1538",DERE,PO4,0.44250000000,> Valor frontera,"375620","4561885","30",CHD,mg PO4/l
"POINT (237390.000047166 4514496.99998369)","1539",DHBR,PO4,0.10000000000,< LQ,"237390","4514497","30",CHD,mg PO4/l
"POINT (423647.000048358 4688396.00001549)","1540",DHMZ,PO4,0.12600000000,< LQ,"423647","4688396","30",CHD,mg PO4/l
"POINT (326504.000042426 4610404.0000333)","1541",DHOR,PO4,0.37666666667,> LQ y < Valor frontera,"326504","4610404","30",CHD,mg PO4/l
"POINT (529995.000048363 4604533.00000338)","1542",DIZA,PO4,0.14666666667,< LQ,"529995","4604533","30",CHD,mg PO4/l
"POINT (409789.000007714 4710634.99997183)","1543",DODR,PO4,0.10000000000,< LQ,"409789","4710635","30",CHD,mg PO4/l
"POINT (389713.000024825 4559557.00000984)","1544",DPIR1,PO4,0.10000000000,< LQ,"389713","4559557","30",CHD,mg PO4/l
"POINT (242157.999983486 4572600.99996774)","1545",DRBE,PO4,1.60000000000,> Valor frontera,"242158","4572601","30",CHD,mg PO4/l
"POINT (177408.000040698 4499724.99999682)","1546",DRCM,PO4,1.48000000000,> Valor frontera,"177408","4499725","30",CHD,mg PO4/l
"POINT (442450.999995886 4650819.99995412)","1547",DREV,PO4,0.10000000000,< LQ,"442451","4650820","30",CHD,mg PO4/l
"POINT (465596.000022734 4583788.99999996)","1548",DRIA,PO4,0.10000000000,< LQ,"465596","4583789","30",CHD,mg PO4/l
"POINT (180007.999962963 4483834.00001751)","1549",DRPA,PO4,0.22000000000,> LQ y < Valor frontera,"180008","4483834","30",CHD,mg PO4/l
"POINT (397206.99999906 4745035.99995292)","1550",DRUB,PO4,0.10000000000,< LQ,"397207","4745036","30",CHD,mg PO4/l
"POINT (263501.000014209 4528013.00003154)","1551",DRVA,PO4,0.31000000000,> LQ y < Valor frontera,"263501","4528013","30",CHD,mg PO4/l
"POINT (290167.999953524 4499815.00003647)","1552",DRVI,PO4,0.10000000000,< LQ,"290168","4499815","30",CHD,mg PO4/l
"POINT (213791.999996484 4681817.99995448)","1553",DTRU,PO4,0.10000000000,< LQ,"213792","4681818","30",CHD,mg PO4/l
"POINT (249459.999974266 4724365.99999357)","1554",DTUE,PO4,0.10000000000,< LQ,"249460","4724366","30",CHD,mg PO4/l
"POINT (226731.000026021 4527925.99996794)","1555",DTUM,PO4,1.00000000000,> Valor frontera,"226731","4527926","30",CHD,mg PO4/l
"POINT (442422.00004672 4702555.99999347)","1556",DUBI,PO4,0.10000000000,< LQ,"442422","4702556","30",CHD,mg PO4/l
"POINT (213329.999984288 4552857.00001193)","1557",DUCE,PO4,0.51000000000,> Valor frontera,"213330","4552857","30",CHD,mg PO4/l
"POINT (376130.000010126 4684687.99998135)","1558",DUCI,PO4,0.10000000000,< LQ,"376130","4684688","30",CHD,mg PO4/l
"POINT (294824.999978119 4631979.00003758)","1559",DVAL,PO4,0.27500000000,> LQ y < Valor frontera,"294825","4631979","30",CHD,mg PO4/l
"POINT (277304.000050654 4483709.99996429)","1560",DVAV,PO4,0.97000000000,> Valor frontera,"277304","4483710","30",CHD,mg PO4/l
"POINT (314162.000020505 4642916.00001204)","1561",DVLY,PO4,0.94000000000,> Valor frontera,"314162","4642916","30",CHD,mg PO4/l
"POINT (448077.000008239 4690706.99998818)","1562",DVNA,PO4,0.13555555556,< LQ,"448077","4690707","30",CHD,mg PO4/l
"POINT (244478.999962871 4509806.99994837)","1563",Hue1,PO4,0.10000000000,< LQ,"244479","4509807","30",CHD,mg PO4/l
"POINT (249239.000045858 4691467.99996019)","1564",IMP-20,PO4,0.20250000000,> LQ y < Valor frontera,"249239","4691468","30",CHD,mg PO4/l
"POINT (349617.000040675 4695248.99997266)","1565",IMP-22,PO4,0.10000000000,< LQ,"349617","4695249","30",CHD,mg PO4/l
"POINT (296030.999995461 4600359.99997219)","1566",IMP-53,PO4,10.72416666670,> Valor frontera,"296031","4600360","30",CHD,mg PO4/l
"POINT (441343.000013398 4566873.99999167)","1567",IMP-68,PO4,0.10000000000,< LQ,"441343","4566874","30",CHD,mg PO4/l
"POINT (196757.00002998 4519577.00004849)","1568",IMP-75,PO4,0.10000000000,< LQ,"196757","4519577","30",CHD,mg PO4/l
"POINT (241729.999975459 4515154.99996432)","1569",IMP-76,PO4,0.10000000000,< LQ,"241730","4515155","30",CHD,mg PO4/l
"POINT (544140.000030407 4587329.99998571)","1570",Moro1,PO4,0.10000000000,< LQ,"544140","4587330","30",CHD,mg PO4/l
"POINT (366800.999959382 4509199.00001493)","1571",RBRR1,PO4,0.15500000000,< LQ,"366801","4509199","30",CHD,mg PO4/l
"POINT (494403.99997514 4592929.99995669)","1572",RCAA1,PO4,0.10000000000,< LQ,"494404","4592930","30",CHD,mg PO4/l
"POINT (214189.999989566 4522118.99994996)","1573",RCAG1,PO4,1.23500000000,> Valor frontera,"214190","4522119","30",CHD,mg PO4/l
"POINT (294106.000048006 4474918.00000676)","1574",RCBL1,PO4,0.10000000000,< LQ,"294106","4474918","30",CHD,mg PO4/l
"POINT (226309.999971106 4513438.00000042)","1575",RCBR1,PO4,0.10000000000,< LQ,"226310","4513438","30",CHD,mg PO4/l
"POINT (373512.000022154 4515725.00001338)","1576",RCDÑ1,PO4,0.10000000000,< LQ,"373512","4515725","30",CHD,mg PO4/l
"POINT (380387.999997453 4581662.99999113)","1577",RCEG1,PO4,0.49000000000,> Valor frontera,"380388","4581663","30",CHD,mg PO4/l
"POINT (453896.000039038 4564799.99996469)","1578",RCER1,PO4,0.10000000000,< LQ,"453896","4564800","30",CHD,mg PO4/l
"POINT (358767.000002266 4499939.00001442)","1579",RCHO1,PO4,0.13600000000,< LQ,"358767","4499939","30",CHD,mg PO4/l
"POINT (408261.999996922 4535054.9999996)","1580",RCIG1,PO4,0.28000000000,> LQ y < Valor frontera,"408262","4535055","30",CHD,mg PO4/l
"POINT (480299.000009564 4645400.00001559)","1581",RCIR1,PO4,0.13250000000,< LQ,"480299","4645400","30",CHD,mg PO4/l
"POINT (294490.000010101 4483376.00004428)","1582",RCOR1,PO4,0.10000000000,< LQ,"294490","4483376","30",CHD,mg PO4/l
"POINT (179541.000045656 4503691.000047)","1583",RDOS1,PO4,0.21000000000,> LQ y < Valor frontera,"179541","4503691","30",CHD,mg PO4/l
"POINT (181268.000020202 4526254.9999846)","1584",RDOS2,PO4,0.13700000000,> LQ y < Valor frontera,"181268","4526255","30",CHD,mg PO4/l
"POINT (212234.000021018 4513839.00000311)","1585",REDOP-015,PO4,0.10000000000,< LQ,"212234","4513839","30",CHD,mg PO4/l
"POINT (289755.000042723 4515668.00000842)","1586",REDOP-023,PO4,2.08166666667,> Valor frontera,"289755","4515668","30",CHD,mg PO4/l
"POINT (289667.000046949 4505951.99996017)","1587",REDOP-096,PO4,0.73000000000,> Valor frontera,"289667","4505952","30",CHD,mg PO4/l
"POINT (271383.000040614 4540926.99997675)","1588",REDOP-125_1,PO4,0.17500000000,< LQ,"271383","4540927","30",CHD,mg PO4/l
"POINT (397029.999964873 4581615.99996343)","1589",REDOP-147_1,PO4,1.76000000000,> Valor frontera,"397030","4581616","30",CHD,mg PO4/l
"POINT (175226.999978814 4539994.00003438)","1590",REDOP-149,PO4,0.02400000000,> LQ y < Valor frontera,"175227","4539994","30",CHD,mg PO4/l
"POINT (292006.999969589 4694461.00003899)","1591",REDOP-152,PO4,0.10000000000,< LQ,"292007","4694461","30",CHD,mg PO4/l
"POINT (286634.999955342 4538890.00002142)","1592",REDOP-167.1,PO4,0.10000000000,< LQ,"286635","4538890","30",CHD,mg PO4/l
"POINT (364214.000013092 4685676.99996841)","1593",RUBA181,PO4,0.10000000000,< LQ,"364214","4685677","30",CHD,mg PO4/l
"POINT (306689.999953409 4668892.99999271)","1594",RUCE194,PO4,0.10000000000,< LQ,"306690","4668893","30",CHD,mg PO4/l
"POINT (240761.000037097 4662134.99997573)","1595",TER-003,PO4,0.10000000000,< LQ,"240761","4662135","30",CHD,mg PO4/l
"POINT (188483.999956212 4544466.00000188)","1596",URS-152,PO4,0.10000000000,< LQ,"188484","4544466","30",CHD,mg PO4/l
"POINT (256868.999989516 4584227.00001387)","1597",URS-184,PO4,0.14000000000,< LQ,"256869","4584227","30",CHD,mg PO4/l
"POINT (446669.99998479 4563847.99998867)","1598",URS-80,PO4,0.10000000000,< LQ,"446670","4563848","30",CHD,mg PO4/l
"POINT (274764.000040996 4640360.00001761)","1599","211068",PO4,0.80000000000,> Valor frontera,"274764","4640360","30",CHD,mg PO4/l
"POINT (357435.999974337 4577824.00001306)","1600","211181",PO4,3.37500000000,> Valor frontera,"357436","4577824","30",CHD,mg PO4/l
"POINT (331116.000041628 4092213.99995432)","1601",MA00000019,PO4,0.02500000000,< LQ,"331116","4092214","30",CMA,mg PO4/l
"POINT (348360.99995858 4084878.99994873)","1602",MA00000020,PO4,0.45066666667,> Valor frontera,"348361","4084879","30",CMA,mg PO4/l
"POINT (361867.000034312 4061033.99999067)","1603",MA00000025,PO4,0.04475000000,< LQ,"361867","4061034","30",CMA,mg PO4/l
"POINT (421433.999995603 4070781.99997318)","1604",MA00000039,PO4,0.02500000000,< LQ,"421434","4070782","30",CMA,mg PO4/l
"POINT (433340.000002486 4067422.99998423)","1605",MA00000041,PO4,0.02500000000,< LQ,"433340","4067423","30",CMA,mg PO4/l
"POINT (486661.99995685 4093588.00000849)","1606",MA00000051,PO4,0.04575000000,< LQ,"486662","4093588","30",CMA,mg PO4/l
"POINT (493862.0000428 4096041.999998)","1607",MA00000052,PO4,0.04175000000,< LQ,"493862","4096042","30",CMA,mg PO4/l
"POINT (275842.000003533 4006158.99995968)","1608",MA00000072,PO4,0.71400000000,> Valor frontera,"275842","4006159","30",CMA,mg PO4/l
"POINT (278434.999985225 4009502.00003303)","1609",MA00000073,PO4,0.04650000000,< LQ,"278435","4009502","30",CMA,mg PO4/l
"POINT (283279.999995838 4008379.99999267)","1610",MA00000075,PO4,0.02500000000,< LQ,"283280","4008380","30",CMA,mg PO4/l
"POINT (281177.000009033 4010144.99996332)","1611",MA00000076,PO4,0.04750000000,< LQ,"281177","4010145","30",CMA,mg PO4/l
"POINT (293371.999965971 4020530.00001414)","1612",MA00000082,PO4,0.04300000000,< LQ,"293372","4020530","30",CMA,mg PO4/l
"POINT (316733.000001786 4044798.00002981)","1613",MA00000083,PO4,0.05633333333,> LQ y < Valor frontera,"316733","4044798","30",CMA,mg PO4/l
"POINT (353719.000025596 4044285.99997144)","1614",MA00000087,PO4,0.08900000000,> LQ y < Valor frontera,"353719","4044286","30",CMA,mg PO4/l
"POINT (352869.999950383 4101856.00001277)","1615",MA00000088,PO4,1.62000000000,> Valor frontera,"352870","4101856","30",CMA,mg PO4/l
"POINT (398709.999994867 4079470.00000259)","1616",MA00000095,PO4,0.38000000000,> LQ y < Valor frontera,"398710","4079470","30",CMA,mg PO4/l
