WKT,OBJECTID,COD_ESTACI,ID_METRICA,PromedioDe,VALORACION,UTMX,UTMY,HUSO,NOM_DEMARC
"POINT (901271.00004058 4628413.99997787)","1140","100068000","22",12.50000000000,>Valor frontera M/B,"901271","4628414","30",CIC
"POINT (901751.999961531 4626466.00000283)","1141","100069000","22",13.20000000000,>Valor frontera M/B,"901752","4626466","30",CIC
"POINT (903465.000045702 4625766.00001764)","1142","100070000","22",11.00000000000,<Valor frontera M/B,"903465","4625766","30",CIC
"POINT (904706.999971909 4622790.99997507)","1143","100071000","22",13.10000000000,>Valor frontera M/B,"904707","4622791","30",CIC
"POINT (908073.000043726 4621329.99996473)","1144","100072000","22",13.00000000000,>Valor frontera M/B,"908073","4621330","30",CIC
"POINT (903304.999956986 4621865.00004283)","1145","100073000","22",16.60000000000,>Valor frontera M/B,"903305","4621865","30",CIC
"POINT (906994.999980218 4612534.00001236)","1146","100074000","22",12.60000000000,>Valor frontera M/B,"906995","4612534","30",CIC
"POINT (910588.000013925 4606219.9999698)","1147","100076000","22",8.80000000000,<Valor frontera M/B,"910588","4606220","30",CIC
"POINT (912097.999965276 4607408.99999464)","1148","100077000","22",9.00000000000,<Valor frontera M/B,"912098","4607409","30",CIC
"POINT (878944.999964682 4615023.9999567)","1149","100078000","22",12.20000000000,<Valor frontera M/B,"878945","4615024","30",CIC
"POINT (886555.000044533 4612298.99995439)","1150","100079000","22",10.60000000000,<Valor frontera M/B,"886555","4612299","30",CIC
"POINT (889658.999958412 4611895.0000355)","1151","100080000","22",6.40000000000,<Valor frontera M/B,"889659","4611895","30",CIC
"POINT (887922.99999847 4608558.00003033)","1152","100081000","22",15.30000000000,>Valor frontera M/B,"887923","4608558","30",CIC
"POINT (898143.000047547 4600672.99999176)","1153","100082000","22",9.70000000000,<Valor frontera M/B,"898143","4600673","30",CIC
"POINT (899686.000047344 4598947.99997319)","1154","100084000","22",14.10000000000,>Valor frontera M/B,"899686","4598948","30",CIC
"POINT (905383.999987668 4599475.99997693)","1155","100085000","22",10.10000000000,<Valor frontera M/B,"905384","4599476","30",CIC
"POINT (902090.000027542 4597010.99996537)","1156","100086000","22",7.00000000000,<Valor frontera M/B,"902090","4597011","30",CIC
"POINT (903784.000029011 4602185.99997364)","1157","100087000","22",6.80000000000,<Valor frontera M/B,"903784","4602186","30",CIC
"POINT (914593.000035844 4603165.99996065)","1158","100088000","22",7.30000000000,<Valor frontera M/B,"914593","4603166","30",CIC
"POINT (917351.000033059 4600617.0000418)","1159","100089000","22",3.50000000000,<Valor frontera M/B,"917351","4600617","30",CIC
"POINT (922204.999980914 4590104.9999735)","1160","100090000","22",12.40000000000,>Valor frontera M/B,"922205","4590105","30",CIC
"POINT (919862.999977615 4598401.99997248)","1161","100091000","22",13.20000000000,>Valor frontera M/B,"919863","4598402","30",CIC
"POINT (914496.999992815 4596506.0000439)","1162","100092000","22",10.70000000000,<Valor frontera M/B,"914497","4596506","30",CIC
"POINT (916633.999982761 4594933.99997498)","1163","100093000","22",9.90000000000,<Valor frontera M/B,"916634","4594934","30",CIC
"POINT (927839.999996876 4587672.99999162)","1164","100095000","22",7.60000000000,<Valor frontera M/B,"927840","4587673","30",CIC
"POINT (935044.999967255 4640047.99997734)","1165","110002000","22",8.61988372000,<Valor frontera M/B,"935045","4640048","30",CIC
"POINT (937537.999972399 4637118.99996003)","1166","110003000","22",7.98846618000,<Valor frontera M/B,"937538","4637119","30",CIC
"POINT (938666.000002153 4632602.99997151)","1167","110004000","22",9.50399516000,<Valor frontera M/B,"938666","4632603","30",CIC
"POINT (940854.000030046 4625199.00002926)","1168","110005000","22",5.77339400000,<Valor frontera M/B,"940854","4625199","30",CIC
"POINT (938147.000002165 4613246.00004867)","1169","110006000","22",5.65754258000,<Valor frontera M/B,"938147","4613246","30",CIC
"POINT (948684.99996169 4622929.00002233)","1170","110007000","22",11.80758430000,<Valor frontera M/B,"948685","4622929","30",CIC
"POINT (944885.000037409 4618922.00000638)","1171","110008000","22",14.17000000000,>Valor frontera M/B,"944885","4618922","30",CIC
"POINT (939208.99997576 4612847.00002518)","1172","110011000","22",16.53425930000,>Valor frontera M/B,"939209","4612847","30",CIC
"POINT (931958.999999514 4629701.00001799)","1173","110012000","22",13.13693420000,>Valor frontera M/B,"931959","4629701","30",CIC
"POINT (935894.000005455 4624438.00003837)","1174","110014000","22",10.58545560000,<Valor frontera M/B,"935894","4624438","30",CIC
"POINT (937109.999953889 4617863.99996852)","1175","110016000","22",9.50153061000,<Valor frontera M/B,"937110","4617864","30",CIC
"POINT (936358.99994955 4612428.00003522)","1176","110017000","22",8.14739454000,<Valor frontera M/B,"936359","4612428","30",CIC
"POINT (933585.000018894 4606490.00004161)","1177","110018000","22",5.61010989000,<Valor frontera M/B,"933585","4606490","30",CIC
"POINT (929360.000020496 4623008.00001191)","1178","110019000","22",14.05967260000,>Valor frontera M/B,"929360","4623008","30",CIC
"POINT (931552.999964003 4615477.00003821)","1179","110020000","22",7.27023515000,<Valor frontera M/B,"931553","4615477","30",CIC
"POINT (929949.000042057 4611045.0000445)","1180","110021000","22",8.79655172000,<Valor frontera M/B,"929949","4611045","30",CIC
"POINT (921082.000003834 4622613.99997915)","1181","110022000","22",12.03661880000,<Valor frontera M/B,"921082","4622614","30",CIC
"POINT (922683.999948933 4619872.00002656)","1182","110023000","22",6.14166667000,<Valor frontera M/B,"922684","4619872","30",CIC
"POINT (925729.000032921 4614473.99997893)","1183","110024000","22",6.34981752000,<Valor frontera M/B,"925729","4614474","30",CIC
"POINT (932949.000031055 4605882.00003982)","1184","110025000","22",6.63618042000,<Valor frontera M/B,"932949","4605882","30",CIC
"POINT (930093.000035578 4606047.99997953)","1185","110026000","22",12.03013830000,<Valor frontera M/B,"930093","4606048","30",CIC
"POINT (928196.000001638 4605023.00000254)","1186","110028000","22",10.71476580000,<Valor frontera M/B,"928196","4605023","30",CIC
"POINT (934465.999987318 4601861.00004127)","1187","110030000","22",5.88300000000,<Valor frontera M/B,"934466","4601861","30",CIC
"POINT (971497.999961576 4626587.00004533)","1188","135101000","22",13.79583330000,>Valor frontera M/B,"971498","4626587","30",CIC
"POINT (947876.999953399 4637449.99995755)","1189","140001000","22",15.25582820000,>Valor frontera M/B,"947877","4637450","30",CIC
"POINT (956952.000013448 4628876.0000004)","1190","140003000","22",10.68302750000,<Valor frontera M/B,"956952","4628876","30",CIC
"POINT (956401.000002456 4626903.0000161)","1191","140004000","22",11.94530880000,<Valor frontera M/B,"956401","4626903","30",CIC
"POINT (966076.00004189 4634703.99995739)","1192","140006000","22",6.62458942000,<Valor frontera M/B,"966076","4634704","30",CIC
"POINT (953110.000020653 4639810.00004605)","1193","140007000","22",19.88151450000,>Valor frontera M/B,"953110","4639810","30",CIC
"POINT (959528.000047394 4633362.00000103)","1194","140008000","22",14.01343900000,>Valor frontera M/B,"959528","4633362","30",CIC
"POINT (964282.999972132 4630766.9999528)","1195","140010000","22",19.63809520000,>Valor frontera M/B,"964283","4630767","30",CIC
"POINT (962380.999993093 4635781.00001483)","1196","140011000","22",13.30349650000,>Valor frontera M/B,"962381","4635781","30",CIC
"POINT (956539.999978394 4644179.99998363)","1197","140013000","22",15.92651520000,>Valor frontera M/B,"956540","4644180","30",CIC
"POINT (966051.999950161 4637952.00003095)","1198","140014000","22",10.84368990000,<Valor frontera M/B,"966052","4637952","30",CIC
"POINT (971827.000007536 4636683.99999607)","1199","140015000","22",6.63351927000,<Valor frontera M/B,"971827","4636684","30",CIC
"POINT (964290.999965867 4650086.00003106)","1200","140016000","22",16.95749400000,>Valor frontera M/B,"964291","4650086","30",CIC
"POINT (972150.999984463 4647423.00002407)","1201","140017000","22",7.57342896000,<Valor frontera M/B,"972151","4647423","30",CIC
"POINT (972702.999958636 4643816.00000876)","1202","140018000","22",19.51778480000,>Valor frontera M/B,"972703","4643816","30",CIC
"POINT (972826.000045985 4642315.99999828)","1203","140019000","22",11.95326090000,<Valor frontera M/B,"972826","4642316","30",CIC
"POINT (977284.99996583 4643457.00001829)","1204","140020000","22",9.56545553000,<Valor frontera M/B,"977285","4643457","30",CIC
"POINT (972841.999995101 4642604.99995063)","1205","140021500","22",8.38673469000,<Valor frontera M/B,"972842","4642605","30",CIC
"POINT (969456.999981453 4639907.00001923)","1206","140022000","22",14.31819920000,>Valor frontera M/B,"969457","4639907","30",CIC
"POINT (974994.000037426 4634023.00000665)","1207","140023000","22",7.24591549000,<Valor frontera M/B,"974994","4634023","30",CIC
"POINT (979978.999973649 4628771.00003242)","1208","140024000","22",10.47432430000,<Valor frontera M/B,"979979","4628771","30",CIC
"POINT (990434.000003174 4637937.00004591)","1209","150001000","22",18.70000000000,>Valor frontera M/B,"990434","4637937","30",CIC
"POINT (992881.000015462 4636790.00002362)","1210","150003000","22",16.00000000000,>Valor frontera M/B,"992881","4636790","30",CIC
"POINT (1002587.00002972 4646552.00002913)","1211","160002000","22",4.70000000000,<Valor frontera M/B,"1002587","4646552","30",CIC
"POINT (1010617.00002676 4656243.00000437)","1212","180001000","22",8.50000000000,<Valor frontera M/B,"1010617","4656243","30",CIC
"POINT (998191.000002741 4660949.99999854)","1213","190001000","22",16.70000000000,>Valor frontera M/B,"998191","4660950","30",CIC
"POINT (1012599.00003196 4669157.0000128)","1214","190003000","22",11.30000000000,<Valor frontera M/B,"1012599","4669157","30",CIC
"POINT (940962.000041864 4698963.00004145)","1215","200001000","22",19.20000000000,>Valor frontera M/B,"940962","4698963","30",CIC
"POINT (932612.999999897 4687604.00004749)","1216","200002000","22",18.30000000000,>Valor frontera M/B,"932613","4687604","30",CIC
"POINT (926013.000018062 4690627.99997046)","1217","200003000","22",19.40000000000,>Valor frontera M/B,"926013","4690628","30",CIC
"POINT (926626.99999801 4686319.00003124)","1218","200004000","22",18.70000000000,>Valor frontera M/B,"926627","4686319","30",CIC
"POINT (919308.999963487 4689877.00000195)","1219","200005000","22",18.10000000000,>Valor frontera M/B,"919309","4689877","30",CIC
"POINT (929303.999963767 4683818.00000813)","1220","200006000","22",18.90000000000,>Valor frontera M/B,"929304","4683818","30",CIC
"POINT (925713.999959573 4681387.0000074)","1221","200007000","22",17.90000000000,>Valor frontera M/B,"925714","4681387","30",CIC
"POINT (930545.000011556 4675489.00001869)","1222","200009000","22",17.80000000000,>Valor frontera M/B,"930545","4675489","30",CIC
"POINT (933001.999967142 4674442.99996641)","1223","200011000","22",17.70000000000,>Valor frontera M/B,"933002","4674443","30",CIC
"POINT (936092.000020837 4668833.00002836)","1224","200014000","22",18.00000000000,>Valor frontera M/B,"936092","4668833","30",CIC
"POINT (937522.999978502 4662102.00003926)","1225","200015000","22",15.10000000000,>Valor frontera M/B,"937523","4662102","30",CIC
"POINT (929822.000025684 4663385.00005135)","1226","200017000","22",17.00000000000,>Valor frontera M/B,"929822","4663385","30",CIC
"POINT (933097.999978337 4661873.00000104)","1227","200018000","22",16.00000000000,>Valor frontera M/B,"933098","4661873","30",CIC
"POINT (936612.000018373 4648815.99998726)","1228","200019000","22",14.00000000000,>Valor frontera M/B,"936612","4648816","30",CIC
"POINT (937431.000007778 4656124.99998716)","1229","200019500","22",8.40000000000,<Valor frontera M/B,"937431","4656125","30",CIC
"POINT (938237.000033364 4661510.00003741)","1230","200020000","22",9.80000000000,<Valor frontera M/B,"938237","4661510","30",CIC
"POINT (940183.999965988 4660230.99996169)","1231","200021000","22",14.40000000000,>Valor frontera M/B,"940184","4660231","30",CIC
"POINT (944738.00000173 4666699.99999009)","1232","200023000","22",15.80000000000,>Valor frontera M/B,"944738","4666700","30",CIC
"POINT (948073.999998281 4656417.99998205)","1233","200024000","22",15.30000000000,>Valor frontera M/B,"948074","4656418","30",CIC
"POINT (953183.000002876 4666138.00004342)","1234","200025000","22",16.30000000000,>Valor frontera M/B,"953183","4666138","30",CIC
"POINT (961578.999978528 4669008.00003693)","1235","200026000","22",14.50000000000,>Valor frontera M/B,"961579","4669008","30",CIC
"POINT (976791.000000746 4662684.00002614)","1236","200028000","22",13.30000000000,>Valor frontera M/B,"976791","4662684","30",CIC
"POINT (964695.000027703 4659415.00000632)","1237","200029000","22",11.10000000000,<Valor frontera M/B,"964695","4659415","30",CIC
"POINT (975119.99995598 4666800.0000263)","1238","200030000","22",18.80000000000,>Valor frontera M/B,"975120","4666800","30",CIC
"POINT (980493.000049196 4660113.99999156)","1239","200032000","22",14.70000000000,>Valor frontera M/B,"980493","4660114","30",CIC
"POINT (980800.999957173 4652973.0000243)","1240","200033000","22",10.70000000000,<Valor frontera M/B,"980801","4652973","30",CIC
"POINT (982710.999984157 4655539.00000716)","1241","200034000","22",5.00000000000,<Valor frontera M/B,"982711","4655539","30",CIC
"POINT (982534.999983834 4659492.00001706)","1242","200036000","22",10.40000000000,<Valor frontera M/B,"982535","4659492","30",CIC
"POINT (982991.999991082 4663311.00000724)","1243","200037000","22",10.60000000000,<Valor frontera M/B,"982992","4663311","30",CIC
"POINT (982631.000023276 4667934.00001465)","1244","200038000","22",14.70000000000,>Valor frontera M/B,"982631","4667934","30",CIC
"POINT (981731.999970764 4675974.0000066)","1245","200039000","22",14.40000000000,>Valor frontera M/B,"981732","4675974","30",CIC
"POINT (981941.00001083 4675382.00003095)","1246","200040000","22",15.00000000000,>Valor frontera M/B,"981941","4675382","30",CIC
"POINT (985059.999961935 4670952.00000258)","1247","200041000","22",11.40000000000,>Valor frontera M/B,"985060","4670952","30",CIC
"POINT (993195.999958709 4673610.00003663)","1248","200042000","22",12.60000000000,>Valor frontera M/B,"993196","4673610","30",CIC
"POINT (986694.000040522 4672443.99997003)","1249","200043000","22",14.30000000000,>Valor frontera M/B,"986694","4672444","30",CIC
"POINT (993037.999964153 4673760.00002473)","1250","200044000","22",9.50000000000,<Valor frontera M/B,"993038","4673760","30",CIC
"POINT (1009435.00001369 4670978.99995681)","1251","200046000","22",11.60000000000,<Valor frontera M/B,"1009435","4670979","30",CIC
"POINT (952075.999970436 4673941.99999938)","1252","210001000","22",17.00000000000,>Valor frontera M/B,"952076","4673942","30",CIC
"POINT (954221.000030285 4686606.000014)","1253","210002000","22",15.40000000000,>Valor frontera M/B,"954221","4686606","30",CIC
"POINT (952930.999961657 4688420.9999716)","1254","210003000","22",8.10000000000,<Valor frontera M/B,"952931","4688421","30",CIC
"POINT (960183.000014158 4688996.00000203)","1255","210004000","22",12.90000000000,>Valor frontera M/B,"960183","4688996","30",CIC
"POINT (970974.000005 4687832.00003461)","1256","210006000","22",14.10000000000,>Valor frontera M/B,"970974","4687832","30",CIC
"POINT (962994.999979045 4690571.99999177)","1257","210007000","22",17.60000000000,>Valor frontera M/B,"962995","4690572","30",CIC
"POINT (967344.999986302 4688733.99999963)","1258","210008000","22",17.90000000000,>Valor frontera M/B,"967345","4688734","30",CIC
"POINT (972403.999956788 4687204.99995651)","1259","210009000","22",18.60000000000,>Valor frontera M/B,"972404","4687205","30",CIC
"POINT (973817.000010802 4685505.00003144)","1260","210011000","22",16.80000000000,>Valor frontera M/B,"973817","4685505","30",CIC
"POINT (982546.999958178 4687342.00001455)","1261","210012000","22",16.30000000000,>Valor frontera M/B,"982547","4687342","30",CIC
"POINT (1002383.00002015 4690869.99998027)","1262","210013000","22",9.40000000000,<Valor frontera M/B,"1002383","4690870","30",CIC
"POINT (970208.000003222 4699943.0000437)","1263","220001000","22",18.80000000000,>Valor frontera M/B,"970208","4699943","30",CIC
"POINT (973336.000010505 4707502.99996738)","1264","220002000","22",19.10000000000,>Valor frontera M/B,"973336","4707503","30",CIC
"POINT (982938.000016111 4703490.00001507)","1265","220003000","22",18.20000000000,>Valor frontera M/B,"982938","4703490","30",CIC
"POINT (985106.0000422 4708282.00000619)","1266","220004000","22",10.70000000000,>Valor frontera M/B,"985106","4708282","30",CIC
