WKT,OBJECTID,COD_ESTACI,COD_METRIC,MínDeVALO,UTMX,UTMY,HUSO,NOM_DEMARC
"POINT (196757.00002998 4519577.00004849)","1180",IMP-75,IBMWP,>Valor frontera M/B,"196757","4519577","30",CHD
"POINT (241729.999975459 4515154.99996432)","1181",IMP-76,IBMWP,>Valor frontera M/B,"241730","4515155","30",CHD
"POINT (544140.000030407 4587329.99998571)","1182",Moro1,IBMWP,>Valor frontera M/B,"544140","4587330","30",CHD
"POINT (366800.999959382 4509199.00001493)","1183",RBRR1,IBMWP,>Valor frontera M/B,"366801","4509199","30",CHD
"POINT (494403.99997514 4592929.99995669)","1184",RCAA1,IBMWP,>Valor frontera M/B,"494404","4592930","30",CHD
"POINT (214189.999989566 4522118.99994996)","1185",RCAG1,IBMWP,>Valor frontera M/B,"214190","4522119","30",CHD
"POINT (294106.000048006 4474918.00000676)","1186",RCBL1,IBMWP,>Valor frontera M/B,"294106","4474918","30",CHD
"POINT (226309.999971106 4513438.00000042)","1187",RCBR1,IBMWP,>Valor frontera M/B,"226310","4513438","30",CHD
"POINT (373512.000022154 4515725.00001338)","1188",RCDÑ1,IBMWP,>Valor frontera M/B,"373512","4515725","30",CHD
"POINT (380387.999997453 4581662.99999113)","1189",RCEG1,IBMWP,>Valor frontera M/B,"380388","4581663","30",CHD
"POINT (453896.000039038 4564799.99996469)","1190",RCER1,IBMWP,>Valor frontera M/B,"453896","4564800","30",CHD
"POINT (358767.000002266 4499939.00001442)","1191",RCHO1,IBMWP,<Valor frontera M/B,"358767","4499939","30",CHD
"POINT (408261.999996922 4535054.9999996)","1192",RCIG1,IBMWP,>Valor frontera M/B,"408262","4535055","30",CHD
"POINT (294490.000010101 4483376.00004428)","1193",RCOR1,IBMWP,<Valor frontera M/B,"294490","4483376","30",CHD
"POINT (179541.000045656 4503691.000047)","1194",RDOS1,IBMWP,>Valor frontera M/B,"179541","4503691","30",CHD
"POINT (181268.000020202 4526254.9999846)","1195",RDOS2,IBMWP,>Valor frontera M/B,"181268","4526255","30",CHD
"POINT (212234.000021018 4513839.00000311)","1196",REDOP-015,IBMWP,>Valor frontera M/B,"212234","4513839","30",CHD
"POINT (289755.000042723 4515668.00000842)","1197",REDOP-023,IBMWP,>Valor frontera M/B,"289755","4515668","30",CHD
"POINT (289667.000046949 4505951.99996017)","1198",REDOP-096,IBMWP,>Valor frontera M/B,"289667","4505952","30",CHD
"POINT (271383.000040614 4540926.99997675)","1199",REDOP-125_1,IBMWP,>Valor frontera M/B,"271383","4540927","30",CHD
"POINT (397029.999964873 4581615.99996343)","1200",REDOP-147_1,IBMWP,>Valor frontera M/B,"397030","4581616","30",CHD
"POINT (175226.999978814 4539994.00003438)","1201",REDOP-149,IBMWP,>Valor frontera M/B,"175227","4539994","30",CHD
"POINT (292006.999969589 4694461.00003899)","1202",REDOP-152,IBMWP,>Valor frontera M/B,"292007","4694461","30",CHD
"POINT (286634.999955342 4538890.00002142)","1203",REDOP-167.1,IBMWP,>Valor frontera M/B,"286635","4538890","30",CHD
"POINT (364214.000013092 4685676.99996841)","1204",RUBA181,IBMWP,>Valor frontera M/B,"364214","4685677","30",CHD
"POINT (306689.999953409 4668892.99999271)","1205",RUCE194,IBMWP,>Valor frontera M/B,"306690","4668893","30",CHD
"POINT (240761.000037097 4662134.99997573)","1206",TER-003,IBMWP,>Valor frontera M/B,"240761","4662135","30",CHD
"POINT (188483.999956212 4544466.00000188)","1207",URS-152,IBMWP,>Valor frontera M/B,"188484","4544466","30",CHD
"POINT (256868.999989516 4584227.00001387)","1208",URS-184,IBMWP,>Valor frontera M/B,"256869","4584227","30",CHD
"POINT (446669.99998479 4563847.99998867)","1209",URS-80,IBMWP,>Valor frontera M/B,"446670","4563848","30",CHD
"POINT (274764.000040996 4640360.00001761)","1210","211068",IBMWP,<Valor frontera M/B,"274764","4640360","30",CHD
"POINT (357435.999974337 4577824.00001306)","1211","211181",IBMWP,<Valor frontera M/B,"357436","4577824","30",CHD
"POINT (910419.000033617 4690459.0000054)","1212","100001000",IBMWP,>Valor frontera M/B,"910419","4690459","30",CIC
"POINT (903868.000007309 4687399.00003406)","1213","100002000",IBMWP,>Valor frontera M/B,"903868","4687399","30",CIC
"POINT (900110.000006026 4690929.99999693)","1214","100004000",IBMWP,>Valor frontera M/B,"900110","4690930","30",CIC
"POINT (902018.000040434 4685234.99995582)","1215","100005000",IBMWP,>Valor frontera M/B,"902018","4685235","30",CIC
"POINT (908458.000033167 4675977.00002528)","1216","100009000",IBMWP,>Valor frontera M/B,"908458","4675977","30",CIC
"POINT (903570.000012616 4673047.99999021)","1217","100011000",IBMWP,>Valor frontera M/B,"903570","4673048","30",CIC
"POINT (899978.999956607 4673308.99999796)","1218","100012000",IBMWP,>Valor frontera M/B,"899979","4673309","30",CIC
"POINT (905055.999969742 4652681.00000341)","1219","100013000",IBMWP,>Valor frontera M/B,"905056","4652681","30",CIC
"POINT (904839.999966838 4668846.000025)","1220","100014000",IBMWP,>Valor frontera M/B,"904840","4668846","30",CIC
"POINT (900511.999974303 4667697.00004549)","1221","100016000",IBMWP,>Valor frontera M/B,"900512","4667697","30",CIC
"POINT (905521.999965948 4666951.99995766)","1222","100017000",IBMWP,>Valor frontera M/B,"905522","4666952","30",CIC
"POINT (906262.999999965 4663218.00001488)","1223","100018000",IBMWP,>Valor frontera M/B,"906263","4663218","30",CIC
"POINT (902334.999985275 4663243.00003226)","1224","100019000",IBMWP,>Valor frontera M/B,"902335","4663243","30",CIC
"POINT (913627.999983049 4665180.00004828)","1225","100021000",IBMWP,>Valor frontera M/B,"913628","4665180","30",CIC
"POINT (904904.999967575 4653283.99997417)","1226","100022000",IBMWP,>Valor frontera M/B,"904905","4653284","30",CIC
"POINT (903025.999974412 4648655.99995111)","1227","100025000",IBMWP,>Valor frontera M/B,"903026","4648656","30",CIC
"POINT (906647.000048429 4643022.99998693)","1228","100026000",IBMWP,>Valor frontera M/B,"906647","4643023","30",CIC
"POINT (907060.999976644 4641120.99996737)","1229","100027000",IBMWP,>Valor frontera M/B,"907061","4641121","30",CIC
"POINT (913829.99999511 4646529.00002713)","1230","100028000",IBMWP,>Valor frontera M/B,"913830","4646529","30",CIC
"POINT (918777.000016773 4662102.00001867)","1231","100031000",IBMWP,>Valor frontera M/B,"918777","4662102","30",CIC
"POINT (921889.999983883 4659156.99994984)","1232","100032000",IBMWP,>Valor frontera M/B,"921890","4659157","30",CIC
"POINT (917322.000037135 4657005.000038)","1233","100033000",IBMWP,>Valor frontera M/B,"917322","4657005","30",CIC
"POINT (913267.000021359 4648272.00004791)","1234","100034000",IBMWP,>Valor frontera M/B,"913267","4648272","30",CIC
"POINT (911512.999961089 4640652.00001214)","1235","100035000",IBMWP,>Valor frontera M/B,"911513","4640652","30",CIC
"POINT (912580.999987677 4643271.99998657)","1236","100036000",IBMWP,>Valor frontera M/B,"912581","4643272","30",CIC
"POINT (912318.999987549 4639326.99999767)","1237","100038000",IBMWP,>Valor frontera M/B,"912319","4639327","30",CIC
"POINT (907158.000028151 4632256.00001803)","1238","100040000",IBMWP,>Valor frontera M/B,"907158","4632256","30",CIC
"POINT (917051.999994526 4636531.99995025)","1239","100041000",IBMWP,>Valor frontera M/B,"917052","4636532","30",CIC
"POINT (908302.999972582 4634779.99998587)","1240","100043000",IBMWP,>Valor frontera M/B,"908303","4634780","30",CIC
"POINT (905784.999993109 4631466.0000215)","1241","100044000",IBMWP,<Valor frontera M/B,"905785","4631466","30",CIC
"POINT (911018.000032882 4629334.00000484)","1242","100045000",IBMWP,>Valor frontera M/B,"911018","4629334","30",CIC
"POINT (905792.999971036 4628437.99999103)","1243","100046000",IBMWP,>Valor frontera M/B,"905793","4628438","30",CIC
"POINT (879516.000043987 4678862.99999626)","1244","100047000",IBMWP,>Valor frontera M/B,"879516","4678863","30",CIC
"POINT (886237.999957056 4675428.00003034)","1245","100049000",IBMWP,>Valor frontera M/B,"886238","4675428","30",CIC
"POINT (884812.999978868 4652633.99997831)","1246","100052000",IBMWP,>Valor frontera M/B,"884813","4652634","30",CIC
"POINT (884248.000030117 4652413.00003116)","1247","100053000",IBMWP,>Valor frontera M/B,"884248","4652413","30",CIC
"POINT (887202.000022586 4653786.00004437)","1248","100054000",IBMWP,>Valor frontera M/B,"887202","4653786","30",CIC
"POINT (891898.000008581 4653436.00004898)","1249","100056000",IBMWP,>Valor frontera M/B,"891898","4653436","30",CIC
"POINT (891650.000026336 4644515.9999563)","1250","100058000",IBMWP,>Valor frontera M/B,"891650","4644516","30",CIC
"POINT (894115.999975181 4643679.00004753)","1251","100063000",IBMWP,>Valor frontera M/B,"894116","4643679","30",CIC
"POINT (895551.000046894 4639314.99995726)","1252","100064000",IBMWP,>Valor frontera M/B,"895551","4639315","30",CIC
"POINT (898492.999998762 4646625.99999277)","1253","100065000",IBMWP,>Valor frontera M/B,"898493","4646626","30",CIC
"POINT (898685.000048034 4636630.99996033)","1254","100066000",IBMWP,<Valor frontera M/B,"898685","4636631","30",CIC
"POINT (897309.999987939 4633323.00003403)","1255","100067000",IBMWP,>Valor frontera M/B,"897310","4633323","30",CIC
"POINT (901271.00004058 4628413.99997787)","1256","100068000",IBMWP,<Valor frontera M/B,"901271","4628414","30",CIC
"POINT (901751.999961531 4626466.00000283)","1257","100069000",IBMWP,<Valor frontera M/B,"901752","4626466","30",CIC
"POINT (903465.000045702 4625766.00001764)","1258","100070000",IBMWP,>Valor frontera M/B,"903465","4625766","30",CIC
"POINT (904706.999971909 4622790.99997507)","1259","100071000",IBMWP,>Valor frontera M/B,"904707","4622791","30",CIC
"POINT (908073.000043726 4621329.99996473)","1260","100072000",IBMWP,>Valor frontera M/B,"908073","4621330","30",CIC
"POINT (903304.999956986 4621865.00004283)","1261","100073000",IBMWP,>Valor frontera M/B,"903305","4621865","30",CIC
"POINT (906994.999980218 4612534.00001236)","1262","100074000",IBMWP,>Valor frontera M/B,"906995","4612534","30",CIC
"POINT (910588.000013925 4606219.9999698)","1263","100076000",IBMWP,>Valor frontera M/B,"910588","4606220","30",CIC
"POINT (912097.999965276 4607408.99999464)","1264","100077000",IBMWP,<Valor frontera M/B,"912098","4607409","30",CIC
"POINT (878944.999964682 4615023.9999567)","1265","100078000",IBMWP,>Valor frontera M/B,"878945","4615024","30",CIC
"POINT (886555.000044533 4612298.99995439)","1266","100079000",IBMWP,<Valor frontera M/B,"886555","4612299","30",CIC
"POINT (889658.999958412 4611895.0000355)","1267","100080000",IBMWP,<Valor frontera M/B,"889659","4611895","30",CIC
"POINT (887922.99999847 4608558.00003033)","1268","100081000",IBMWP,>Valor frontera M/B,"887923","4608558","30",CIC
"POINT (898143.000047547 4600672.99999176)","1269","100082000",IBMWP,>Valor frontera M/B,"898143","4600673","30",CIC
"POINT (899686.000047344 4598947.99997319)","1270","100084000",IBMWP,>Valor frontera M/B,"899686","4598948","30",CIC
"POINT (905383.999987668 4599475.99997693)","1271","100085000",IBMWP,>Valor frontera M/B,"905384","4599476","30",CIC
"POINT (902090.000027542 4597010.99996537)","1272","100086000",IBMWP,<Valor frontera M/B,"902090","4597011","30",CIC
"POINT (903784.000029011 4602185.99997364)","1273","100087000",IBMWP,<Valor frontera M/B,"903784","4602186","30",CIC
"POINT (914593.000035844 4603165.99996065)","1274","100088000",IBMWP,>Valor frontera M/B,"914593","4603166","30",CIC
"POINT (917351.000033059 4600617.0000418)","1275","100089000",IBMWP,<Valor frontera M/B,"917351","4600617","30",CIC
"POINT (922204.999980914 4590104.9999735)","1276","100090000",IBMWP,>Valor frontera M/B,"922205","4590105","30",CIC
"POINT (919862.999977615 4598401.99997248)","1277","100091000",IBMWP,<Valor frontera M/B,"919863","4598402","30",CIC
"POINT (914496.999992815 4596506.0000439)","1278","100092000",IBMWP,>Valor frontera M/B,"914497","4596506","30",CIC
"POINT (916633.999982761 4594933.99997498)","1279","100093000",IBMWP,<Valor frontera M/B,"916634","4594934","30",CIC
"POINT (927839.999996876 4587672.99999162)","1280","100095000",IBMWP,<Valor frontera M/B,"927840","4587673","30",CIC
"POINT (935044.999967255 4640047.99997734)","1281","110002000",IBMWP,>Valor frontera M/B,"935045","4640048","30",CIC
"POINT (937537.999972399 4637118.99996003)","1282","110003000",IBMWP,>Valor frontera M/B,"937538","4637119","30",CIC
"POINT (938666.000002153 4632602.99997151)","1283","110004000",IBMWP,<Valor frontera M/B,"938666","4632603","30",CIC
"POINT (940854.000030046 4625199.00002926)","1284","110005000",IBMWP,<Valor frontera M/B,"940854","4625199","30",CIC
"POINT (938147.000002165 4613246.00004867)","1285","110006000",IBMWP,<Valor frontera M/B,"938147","4613246","30",CIC
"POINT (948684.99996169 4622929.00002233)","1286","110007000",IBMWP,>Valor frontera M/B,"948685","4622929","30",CIC
"POINT (944885.000037409 4618922.00000638)","1287","110008000",IBMWP,<Valor frontera M/B,"944885","4618922","30",CIC
"POINT (939208.99997576 4612847.00002518)","1288","110011000",IBMWP,<Valor frontera M/B,"939209","4612847","30",CIC
"POINT (931958.999999514 4629701.00001799)","1289","110012000",IBMWP,>Valor frontera M/B,"931959","4629701","30",CIC
"POINT (935894.000005455 4624438.00003837)","1290","110014000",IBMWP,>Valor frontera M/B,"935894","4624438","30",CIC
"POINT (937109.999953889 4617863.99996852)","1291","110016000",IBMWP,>Valor frontera M/B,"937110","4617864","30",CIC
"POINT (936358.99994955 4612428.00003522)","1292","110017000",IBMWP,<Valor frontera M/B,"936359","4612428","30",CIC
"POINT (933585.000018894 4606490.00004161)","1293","110018000",IBMWP,<Valor frontera M/B,"933585","4606490","30",CIC
"POINT (929360.000020496 4623008.00001191)","1294","110019000",IBMWP,>Valor frontera M/B,"929360","4623008","30",CIC
"POINT (931552.999964003 4615477.00003821)","1295","110020000",IBMWP,<Valor frontera M/B,"931553","4615477","30",CIC
"POINT (929949.000042057 4611045.0000445)","1296","110021000",IBMWP,<Valor frontera M/B,"929949","4611045","30",CIC
"POINT (921082.000003834 4622613.99997915)","1297","110022000",IBMWP,>Valor frontera M/B,"921082","4622614","30",CIC
"POINT (922683.999948933 4619872.00002656)","1298","110023000",IBMWP,>Valor frontera M/B,"922684","4619872","30",CIC
"POINT (925729.000032921 4614473.99997893)","1299","110024000",IBMWP,>Valor frontera M/B,"925729","4614474","30",CIC
"POINT (932949.000031055 4605882.00003982)","1300","110025000",IBMWP,<Valor frontera M/B,"932949","4605882","30",CIC
"POINT (930093.000035578 4606047.99997953)","1301","110026000",IBMWP,<Valor frontera M/B,"930093","4606048","30",CIC
"POINT (928196.000001638 4605023.00000254)","1302","110028000",IBMWP,<Valor frontera M/B,"928196","4605023","30",CIC
"POINT (934465.999987318 4601861.00004127)","1303","110030000",IBMWP,<Valor frontera M/B,"934466","4601861","30",CIC
"POINT (971497.999961576 4626587.00004533)","1304","135101000",IBMWP,>Valor frontera M/B,"971498","4626587","30",CIC
"POINT (947876.999953399 4637449.99995755)","1305","140001000",IBMWP,>Valor frontera M/B,"947877","4637450","30",CIC
"POINT (956952.000013448 4628876.0000004)","1306","140003000",IBMWP,>Valor frontera M/B,"956952","4628876","30",CIC
"POINT (956401.000002456 4626903.0000161)","1307","140004000",IBMWP,<Valor frontera M/B,"956401","4626903","30",CIC
"POINT (966076.00004189 4634703.99995739)","1308","140006000",IBMWP,<Valor frontera M/B,"966076","4634704","30",CIC
"POINT (953110.000020653 4639810.00004605)","1309","140007000",IBMWP,>Valor frontera M/B,"953110","4639810","30",CIC
"POINT (959528.000047394 4633362.00000103)","1310","140008000",IBMWP,>Valor frontera M/B,"959528","4633362","30",CIC
"POINT (964282.999972132 4630766.9999528)","1311","140010000",IBMWP,>Valor frontera M/B,"964283","4630767","30",CIC
"POINT (962380.999993093 4635781.00001483)","1312","140011000",IBMWP,>Valor frontera M/B,"962381","4635781","30",CIC
"POINT (956539.999978394 4644179.99998363)","1313","140013000",IBMWP,>Valor frontera M/B,"956540","4644180","30",CIC
"POINT (966051.999950161 4637952.00003095)","1314","140014000",IBMWP,>Valor frontera M/B,"966052","4637952","30",CIC
"POINT (971827.000007536 4636683.99999607)","1315","140015000",IBMWP,>Valor frontera M/B,"971827","4636684","30",CIC
"POINT (964290.999965867 4650086.00003106)","1316","140016000",IBMWP,>Valor frontera M/B,"964291","4650086","30",CIC
"POINT (972150.999984463 4647423.00002407)","1317","140017000",IBMWP,>Valor frontera M/B,"972151","4647423","30",CIC
"POINT (972702.999958636 4643816.00000876)","1318","140018000",IBMWP,>Valor frontera M/B,"972703","4643816","30",CIC
"POINT (972826.000045985 4642315.99999828)","1319","140019000",IBMWP,<Valor frontera M/B,"972826","4642316","30",CIC
"POINT (977284.99996583 4643457.00001829)","1320","140020000",IBMWP,>Valor frontera M/B,"977285","4643457","30",CIC
"POINT (972841.999995101 4642604.99995063)","1321","140021500",IBMWP,>Valor frontera M/B,"972842","4642605","30",CIC
"POINT (969456.999981453 4639907.00001923)","1322","140022000",IBMWP,>Valor frontera M/B,"969457","4639907","30",CIC
"POINT (974994.000037426 4634023.00000665)","1323","140023000",IBMWP,>Valor frontera M/B,"974994","4634023","30",CIC
"POINT (979978.999973649 4628771.00003242)","1324","140024000",IBMWP,>Valor frontera M/B,"979979","4628771","30",CIC
"POINT (990434.000003174 4637937.00004591)","1325","150001000",IBMWP,>Valor frontera M/B,"990434","4637937","30",CIC
"POINT (992881.000015462 4636790.00002362)","1326","150003000",IBMWP,>Valor frontera M/B,"992881","4636790","30",CIC
"POINT (1002587.00002972 4646552.00002913)","1327","160002000",IBMWP,>Valor frontera M/B,"1002587","4646552","30",CIC
"POINT (1010617.00002676 4656243.00000437)","1328","180001000",IBMWP,<Valor frontera M/B,"1010617","4656243","30",CIC
"POINT (998191.000002741 4660949.99999854)","1329","190001000",IBMWP,>Valor frontera M/B,"998191","4660950","30",CIC
"POINT (1012599.00003196 4669157.0000128)","1330","190003000",IBMWP,<Valor frontera M/B,"1012599","4669157","30",CIC
"POINT (940962.000041864 4698963.00004145)","1331","200001000",IBMWP,>Valor frontera M/B,"940962","4698963","30",CIC
"POINT (932612.999999897 4687604.00004749)","1332","200002000",IBMWP,>Valor frontera M/B,"932613","4687604","30",CIC
"POINT (926013.000018062 4690627.99997046)","1333","200003000",IBMWP,>Valor frontera M/B,"926013","4690628","30",CIC
"POINT (926626.99999801 4686319.00003124)","1334","200004000",IBMWP,>Valor frontera M/B,"926627","4686319","30",CIC
"POINT (919308.999963487 4689877.00000195)","1335","200005000",IBMWP,>Valor frontera M/B,"919309","4689877","30",CIC
