WKT,OBJECTID,COD_ESTACI,COD_PARAME,PromedioDe,VALORACION,UTMX,UTMY,HUSO,NOM_DEMARC,unidades
"POINT (564281.999977155 4305374.99995455)","657",JU021,NH4,0.02383333333,< LQ,"564282","4305375","30",CHJ,mg NH4/l
"POINT (763832.000022366 4304018.00000538)","658",JU023,NH4,9.05166654587,> Valor frontera,"763832","4304018","30",CHJ,mg NH4/l
"POINT (552236.999961735 4282950.99995558)","659",JU025,NH4,0.07600000238,< Valor frontera,"552237","4282951","30",CHJ,mg NH4/l
"POINT (567490.00003685 4286592.00000521)","660",JU026,NH4,0.02433333333,< LQ,"567490","4286592","30",CHJ,mg NH4/l
"POINT (687430.999975462 4271216.99996685)","661",JU028,NH4,7.32216654776,> Valor frontera,"687431","4271217","30",CHJ,mg NH4/l
"POINT (698875.999970023 4245310.9999518)","662",JU029,NH4,0.05149999996,< Valor frontera,"698876","4245311","30",CHJ,mg NH4/l
"POINT (685258.000010327 4453022.9999921)","663",JU030,NH4,0.05874999911,< Valor frontera,"685258","4453023","30",CHJ,mg NH4/l
"POINT (719303.999971814 4453522.9999848)","664",JU032,NH4,0.02433333333,< LQ,"719304","4453523","30",CHJ,mg NH4/l
"POINT (642062.999968118 4340603.9999911)","665",JU033,NH4,0.02500000000,< LQ,"642063","4340604","30",CHJ,mg NH4/l
"POINT (711187.000035852 4348745.99996891)","666",JU034,NH4,0.07574999937,< Valor frontera,"711187","4348746","30",CHJ,mg NH4/l
"POINT (652042.99995303 4423871.00000189)","667",JU035,NH4,0.04874999933,< LQ,"652043","4423871","30",CHJ,mg NH4/l
"POINT (635889.999977935 4339792.00002691)","668",JU037,NH4,0.04249999970,< LQ,"635890","4339792","30",CHJ,mg NH4/l
"POINT (719272.000019111 4342470.0000163)","669",JU038,NH4,1.69485714013,> Valor frontera,"719272","4342470","30",CHJ,mg NH4/l
"POINT (741689.999973392 4308742.00001459)","670",JU039,NH4,0.02433333333,< LQ,"741690","4308742","30",CHJ,mg NH4/l
"POINT (720361.999955937 4259461.99997155)","671",JU040,NH4,0.03474999991,< LQ,"720362","4259462","30",CHJ,mg NH4/l
"POINT (715910.999956559 4321420.99995818)","672",JU041,NH4,0.07072727184,< Valor frontera,"715911","4321421","30",CHJ,mg NH4/l
"POINT (652563.999986951 4423912.00003187)","673",JU042,NH4,0.02500000000,< LQ,"652564","4423912","30",CHJ,mg NH4/l
"POINT (720261.99999966 4373475.99996311)","674",JU043,NH4,0.08266666525,< Valor frontera,"720262","4373476","30",CHJ,mg NH4/l
"POINT (627837.000001358 4336953.00003563)","675",JU044,NH4,0.02500000000,< LQ,"627837","4336953","30",CHJ,mg NH4/l
"POINT (754598.99995358 4279444.99997397)","676",JU045,NH4,0.02366666667,< LQ,"754599","4279445","30",CHJ,mg NH4/l
"POINT (653169.000038552 4422455.00004587)","677",JU046,NH4,0.05375000015,< Valor frontera,"653169","4422455","30",CHJ,mg NH4/l
"POINT (726728.999980544 4434370.99997426)","678",JU047,NH4,0.02450000000,< LQ,"726729","4434371","30",CHJ,mg NH4/l
"POINT (706806.000018465 4356403.00001717)","679",JU049,NH4,0.06733333132,< Valor frontera,"706806","4356403","30",CHJ,mg NH4/l
"POINT (723660.000000342 4340802.00002865)","680",JU050,NH4,0.09299999909,< Valor frontera,"723660","4340802","30",CHJ,mg NH4/l
"POINT (714844.999960113 4326946.99997031)","681",JU051,NH4,0.06574999903,< Valor frontera,"714845","4326947","30",CHJ,mg NH4/l
"POINT (741852.000000125 4440213.00001642)","682",JU052,NH4,0.02500000000,< LQ,"741852","4440213","30",CHJ,mg NH4/l
"POINT (635739.999958699 4339041.99997792)","683",JU053,NH4,0.02450000000,< LQ,"635740","4339042","30",CHJ,mg NH4/l
"POINT (702019.99995257 4358112.99996942)","684",JU054,NH4,0.02350000000,< LQ,"702020","4358113","30",CHJ,mg NH4/l
"POINT (735613.00003459 4305785.0000109)","685",JU055,NH4,0.02300000000,< LQ,"735613","4305785","30",CHJ,mg NH4/l
"POINT (648674.999996288 4439442.99999757)","686",JU056,NH4,0.02999999968,< LQ,"648675","4439443","30",CHJ,mg NH4/l
"POINT (607796.000049764 4402145.99997017)","687",JU058,NH4,0.02300000000,< LQ,"607796","4402146","30",CHJ,mg NH4/l
"POINT (721690.000023878 4409065.99999696)","688",JU059,NH4,0.04925000090,< LQ,"721690","4409066","30",CHJ,mg NH4/l
"POINT (714461.999983568 4376552.9999493)","689",JU061,NH4,0.35249999911,< Valor frontera,"714462","4376553","30",CHJ,mg NH4/l
"POINT (623461.999956711 4346473.00003675)","690",JU062,NH4,0.02718181812,< LQ,"623462","4346473","30",CHJ,mg NH4/l
"POINT (593699.999971247 4347600.00004178)","691",JU063,NH4,5.70000004768,> Valor frontera,"593700","4347600","30",CHJ,mg NH4/l
"POINT (723085.000046702 4340011.99996914)","692",JU064,NH4,0.25774999801,< Valor frontera,"723085","4340012","30",CHJ,mg NH4/l
"POINT (717936.999954833 4322940.9999576)","693",JU065,NH4,0.02350000000,< LQ,"717937","4322941","30",CHJ,mg NH4/l
"POINT (724613.00004749 4295530.00003016)","694",JU066,NH4,0.08774999854,< Valor frontera,"724613","4295530","30",CHJ,mg NH4/l
"POINT (659446.000003281 4468938.00000839)","695",JU067,NH4,0.02500000000,< LQ,"659446","4468938","30",CHJ,mg NH4/l
"POINT (697950.000002912 4444570.99997434)","696",JU069,NH4,0.05000000000,< LQ,"697950","4444571","30",CHJ,mg NH4/l
"POINT (709439.999959192 4419140.99996308)","697",JU070,NH4,0.02500000000,< LQ,"709440","4419141","30",CHJ,mg NH4/l
"POINT (693920.000013855 4360434.99997258)","698",JU073,NH4,0.02300000000,< LQ,"693920","4360435","30",CHJ,mg NH4/l
"POINT (724093.000026676 4362406.00000959)","699",JU074,NH4,0.11125000119,< Valor frontera,"724093","4362406","30",CHJ,mg NH4/l
"POINT (667858.999951742 4340238.00000317)","700",JU075,NH4,0.02350000000,< LQ,"667859","4340238","30",CHJ,mg NH4/l
"POINT (568679.999975172 4398828.99997435)","701",JU078,NH4,0.59133334880,< Valor frontera,"568680","4398829","30",CHJ,mg NH4/l
"POINT (614525.00003838 4333366.99997504)","702",JU079,NH4,0.03025000019,< LQ,"614525","4333367","30",CHJ,mg NH4/l
"POINT (693591.000035691 4387131.00001605)","703",JU080,NH4,0.10524999851,< Valor frontera,"693591","4387131","30",CHJ,mg NH4/l
"POINT (659070.999992051 4467726.99999285)","704",JU081,NH4,0.05666666577,< Valor frontera,"659071","4467727","30",CHJ,mg NH4/l
"POINT (694021.000034495 4446249.99999486)","705",JU083,NH4,0.02500000000,< LQ,"694021","4446250","30",CHJ,mg NH4/l
"POINT (712589.999964229 4418091.00002615)","706",JU085,NH4,0.11039999983,< Valor frontera,"712590","4418091","30",CHJ,mg NH4/l
"POINT (739489.999981774 4394566.00001264)","707",JU086,NH4,0.02500000000,< LQ,"739490","4394566","30",CHJ,mg NH4/l
"POINT (709530.000042024 4380399.00001951)","708",JU087,NH4,0.09399999769,< Valor frontera,"709530","4380399","30",CHJ,mg NH4/l
"POINT (590385.999961182 4365755.00001871)","709",JU089,NH4,0.32758333390,< LQ,"590386","4365755","30",CHJ,mg NH4/l
"POINT (720510.99997232 4336732.00000804)","710",JU090,NH4,0.17450000048,< Valor frontera,"720511","4336732","30",CHJ,mg NH4/l
"POINT (702850.000039989 4309619.00002573)","711",JU091,NH4,0.16649999236,< Valor frontera,"702850","4309619","30",CHJ,mg NH4/l
"POINT (572244.000041447 4304056.0000118)","712",JU092,NH4,0.03075000035,< LQ,"572244","4304056","30",CHJ,mg NH4/l
"POINT (648372.000033429 4432462.99997044)","713",JU094,NH4,0.05666666539,< Valor frontera,"648372","4432463","30",CHJ,mg NH4/l
"POINT (682995.000051901 4369527.99996836)","714",JU097,NH4,0.02300000000,< LQ,"682995","4369528","30",CHJ,mg NH4/l
"POINT (728470.000019822 4433840.99995927)","715",JU101,NH4,0.02500000000,< LQ,"728470","4433841","30",CHJ,mg NH4/l
"POINT (633896.000000904 4403009.00001072)","716",JU102,NH4,0.03200000001,< LQ,"633896","4403009","30",CHJ,mg NH4/l
"POINT (713833.999972884 4377646.99999092)","717",JU103,NH4,0.12291666729,< Valor frontera,"713834","4377647","30",CHJ,mg NH4/l
"POINT (720497.000018941 4338087.99997261)","718",JU105,NH4,1.53624997288,> Valor frontera,"720497","4338088","30",CHJ,mg NH4/l
"POINT (720308.99999968 4334489.9999871)","719",JU106,NH4,0.26375000458,< Valor frontera,"720309","4334490","30",CHJ,mg NH4/l
"POINT (576390.000013148 4306492.00002763)","720",JU107,NH4,0.14225000000,< Valor frontera,"576390","4306492","30",CHJ,mg NH4/l
"POINT (730439.999992562 4300542.00002304)","721",JU108,NH4,0.02500000000,< LQ,"730440","4300542","30",CHJ,mg NH4/l
"POINT (743003.999987439 4313354.00002268)","722",JU109,NH4,0.02888888885,< LQ,"743004","4313354","30",CHJ,mg NH4/l
"POINT (698718.000000224 4287125.99997482)","723",JU111,NH4,16.25750020150,> Valor frontera,"698718","4287126","30",CHJ,mg NH4/l
"POINT (741220.000009738 4265304.00001554)","724",JU112,NH4,0.30224999642,< Valor frontera,"741220","4265304","30",CHJ,mg NH4/l
"POINT (736539.999987904 4431261.00000631)","725",JU113,NH4,0.06075000045,< Valor frontera,"736540","4431261","30",CHJ,mg NH4/l
"POINT (634331.999976845 4398894.00003838)","726",JU114,NH4,0.02300000000,< LQ,"634332","4398894","30",CHJ,mg NH4/l
"POINT (674316.000026238 4398650.00002836)","727",JU115,NH4,0.02400000000,< LQ,"674316","4398650","30",CHJ,mg NH4/l
"POINT (661949.00002837 4371543.99997722)","728",JU117,NH4,0.02350000000,< LQ,"661949","4371544","30",CHJ,mg NH4/l
"POINT (737844.000019511 4327764.00002014)","729",JU118,NH4,0.05899999847,< Valor frontera,"737844","4327764","30",CHJ,mg NH4/l
"POINT (709443.000020439 4323870.00001924)","730",JU119,NH4,0.03300000025,< LQ,"709443","4323870","30",CHJ,mg NH4/l
"POINT (717909.999989377 4284742.00003773)","731",JU120,NH4,0.02400000000,< LQ,"717910","4284742","30",CHJ,mg NH4/l
"POINT (700468.999976653 4232143.00003161)","732",JU122,NH4,0.39074998386,< Valor frontera,"700469","4232143","30",CHJ,mg NH4/l
"POINT (704077.000013473 4437740.00001342)","733",JU125,NH4,0.02500000000,< LQ,"704077","4437740","30",CHJ,mg NH4/l
"POINT (713152.999976446 4412968.99999686)","734",JU126,NH4,0.04125000089,< LQ,"713153","4412969","30",CHJ,mg NH4/l
"POINT (673760.000046727 4399968.00001042)","735",JU127,NH4,0.05000000019,< LQ,"673760","4399968","30",CHJ,mg NH4/l
"POINT (682549.99996998 4386995.00002099)","736",JU128,NH4,0.02350000000,< LQ,"682550","4386995","30",CHJ,mg NH4/l
"POINT (658229.000030604 4375816.00002298)","737",JU129,NH4,0.34350000460,< Valor frontera,"658229","4375816","30",CHJ,mg NH4/l
"POINT (712950.000004661 4329013.00000781)","738",JU130,NH4,0.03250000001,< LQ,"712950","4329013","30",CHJ,mg NH4/l
"POINT (700789.000024261 4326673.99999552)","739",JU131,NH4,0.02366666667,< LQ,"700789","4326674","30",CHJ,mg NH4/l
"POINT (747533.000003124 4283152.99996339)","740",JU134,NH4,0.02300000000,< LQ,"747533","4283153","30",CHJ,mg NH4/l
"POINT (706381.000047469 4287902.00003166)","741",JU135,NH4,0.02433333333,< LQ,"706381","4287902","30",CHJ,mg NH4/l
"POINT (639891.000033483 4417915.99999588)","742",JU140,NH4,0.14825000231,< Valor frontera,"639891","4417916","30",CHJ,mg NH4/l
"POINT (641430.99999506 4356400.00004794)","743",JU141,NH4,0.02350000000,< LQ,"641431","4356400","30",CHJ,mg NH4/l
"POINT (671097.999959119 4359926.00003121)","744",JU142,NH4,0.02999999976,< LQ,"671098","4359926","30",CHJ,mg NH4/l
"POINT (741890.000045979 4325582.00002821)","745",JU143,NH4,0.12924999967,< Valor frontera,"741890","4325582","30",CHJ,mg NH4/l
"POINT (710204.000040233 4266751.00004987)","746",JU147,NH4,0.02400000000,< LQ,"710204","4266751","30",CHJ,mg NH4/l
"POINT (765393.000042528 4466177.00004107)","747",JU152,NH4,0.09133333210,< Valor frontera,"765393","4466177","30",CHJ,mg NH4/l
"POINT (560794.999956389 4411466.00002517)","748",JU153,NH4,0.02400000000,< LQ,"560795","4411466","30",CHJ,mg NH4/l
"POINT (679139.999965079 4465606.00003382)","749",JU155,NH4,0.48000001237,< Valor frontera,"679140","4465606","30",CHJ,mg NH4/l
"POINT (669945.999977483 4494961.99997094)","750",JU156,NH4,0.03275000043,< LQ,"669946","4494962","30",CHJ,mg NH4/l
"POINT (573625.000022042 4443738.00004323)","751",JU157,NH4,0.02300000000,< LQ,"573625","4443738","30",CHJ,mg NH4/l
"POINT (773840.99995754 4507314.99995269)","752",JU160,NH4,0.04666666786,< LQ,"773841","4507315","30",CHJ,mg NH4/l
"POINT (682087.999990607 4478049.00001661)","753",JU162,NH4,0.02500000000,< LQ,"682088","4478049","30",CHJ,mg NH4/l
"POINT (667833.000000531 4405323.00002654)","754",JU163,NH4,0.02350000000,< LQ,"667833","4405323","30",CHJ,mg NH4/l
"POINT (761336.000024659 4303464.00000934)","755",JU164,NH4,0.05850000063,< Valor frontera,"761336","4303464","30",CHJ,mg NH4/l
"POINT (653467.00003817 4381056.00004213)","756",JU166,NH4,0.14474999762,< Valor frontera,"653467","4381056","30",CHJ,mg NH4/l
"POINT (575896.000022893 4379223.99997197)","757",JU167,NH4,0.02841666652,< LQ,"575896","4379224","30",CHJ,mg NH4/l
"POINT (691702.000006554 4347967.99997602)","758",JU169,NH4,0.02300000000,< LQ,"691702","4347968","30",CHJ,mg NH4/l
"POINT (723149.999984192 4340441.9999951)","759",JU170,NH4,0.02300000000,< LQ,"723150","4340442","30",CHJ,mg NH4/l
"POINT (745707.999997703 4318592.00001352)","760",JU171,NH4,0.28185714079,< Valor frontera,"745708","4318592","30",CHJ,mg NH4/l
"POINT (690688.999992022 4265992.00000677)","761",JU172,NH4,3.31425000121,> Valor frontera,"690689","4265992","30",CHJ,mg NH4/l
"POINT (700792.999958953 4234922.00003179)","762",JU173,NH4,2.00775001384,> Valor frontera,"700793","4234922","30",CHJ,mg NH4/l
"POINT (725620.000029596 4434290.00002562)","763",JU174,NH4,0.02500000000,< LQ,"725620","4434290","30",CHJ,mg NH4/l
"POINT (730090.00005097 4342640.99996795)","764",JU175,NH4,0.27025000379,< Valor frontera,"730090","4342641","30",CHJ,mg NH4/l
"POINT (734034.999996584 4339867.99999854)","765",JU176,NH4,0.17083333361,< Valor frontera,"734035","4339868","30",CHJ,mg NH4/l
"POINT (757450.000031572 4277442.00002082)","766",JU177,NH4,0.40649999583,< Valor frontera,"757450","4277442","30",CHJ,mg NH4/l
"POINT (607912.999961747 4332883.99994753)","767",JU178,NH4,0.05950000127,< Valor frontera,"607913","4332884","30",CHJ,mg NH4/l
"POINT (628334.00001252 4376557.00003937)","768",JU180,NH4,0.02350000000,< LQ,"628334","4376557","30",CHJ,mg NH4/l
"POINT (754325.99996077 4422822.99995685)","769",JU181,NH4,8.30000000075,> Valor frontera,"754326","4422823","30",CHJ,mg NH4/l
"POINT (590022.999993351 4336461.00001827)","770",JU182,NH4,0.02450000000,< LQ,"590023","4336461","30",CHJ,mg NH4/l
"POINT (707889.999990034 4328541.99996348)","771",JU183,NH4,0.02788888900,< LQ,"707890","4328542","30",CHJ,mg NH4/l
"POINT (682541.999957921 4388321.00004497)","772",JU184,NH4,0.05774999911,< Valor frontera,"682542","4388321","30",CHJ,mg NH4/l
"POINT (716640.000005385 4322028.00002161)","773",JU185,NH4,0.04124999920,< LQ,"716640","4322028","30",CHJ,mg NH4/l
"POINT (578689.999965132 4368491.9999985)","774",JU187,NH4,0.02450000000,< LQ,"578690","4368492","30",CHJ,mg NH4/l
"POINT (613754.999999825 4326528.9999571)","775",JU188,NH4,43.33333333330,> Valor frontera,"613755","4326529","30",CHJ,mg NH4/l
"POINT (746399.99998937 4427455.00001502)","776",JU189,NH4,0.03350000009,< LQ,"746400","4427455","30",CHJ,mg NH4/l
"POINT (703473.000013938 4333246.99995807)","777",JU191,NH4,0.04183333340,< LQ,"703473","4333247","30",CHJ,mg NH4/l
"POINT (730405.999967501 4300664.00004449)","778",JU193,NH4,0.02350000000,< LQ,"730406","4300664","30",CHJ,mg NH4/l
"POINT (695690.000007251 4358915.9999563)","779",JU194,NH4,0.02350000000,< LQ,"695690","4358916","30",CHJ,mg NH4/l
"POINT (726755.000007792 4363778.99998212)","780",JU195,NH4,0.12625000017,< Valor frontera,"726755","4363779","30",CHJ,mg NH4/l
"POINT (687377.999976969 4357032.00002931)","781",JU196,NH4,0.02350000000,< LQ,"687378","4357032","30",CHJ,mg NH4/l
"POINT (722938.000003395 4366541.00002798)","782",JU197,NH4,0.04724999989,< LQ,"722938","4366541","30",CHJ,mg NH4/l
"POINT (720142.999963024 4260722.00000823)","783",JU222,NH4,0.13024999702,< Valor frontera,"720143","4260722","30",CHJ,mg NH4/l
"POINT (747942.000034716 4433938.99996848)","784",JU306,NH4,0.02500000000,< LQ,"747942","4433939","30",CHJ,mg NH4/l
"POINT (703944.999972236 4321062.99996054)","785",JU321,NH4,0.02875000002,< LQ,"703945","4321063","30",CHJ,mg NH4/l
"POINT (567831.000010895 4436481.99996472)","786",JU322,NH4,0.16500000188,< Valor frontera,"567831","4436482","30",CHJ,mg NH4/l
"POINT (604640.99999782 4397301.99998646)","787",JU326,NH4,0.10324999829,< Valor frontera,"604641","4397302","30",CHJ,mg NH4/l
"POINT (572971.000030711 4435162.00003615)","788",JU333,NH4,0.02300000000,< LQ,"572971","4435162","30",CHJ,mg NH4/l
"POINT (568812.999997884 4429404.9999788)","789",JU336,NH4,0.02300000000,< LQ,"568813","4429405","30",CHJ,mg NH4/l
"POINT (729875.000037629 4375885.99996114)","790",JU343,NH4,0.34475000016,< Valor frontera,"729875","4375886","30",CHJ,mg NH4/l
"POINT (654415.99999745 4454734.00001484)","791",JU390,NH4,0.02500000000,< LQ,"654416","4454734","30",CHJ,mg NH4/l
"POINT (716923.99998036 4307318.00001503)","792",JU404,NH4,0.02300000000,< LQ,"716924","4307318","30",CHJ,mg NH4/l
"POINT (717492.000014638 4336879.00004104)","793",JU405,NH4,0.40425001410,< Valor frontera,"717492","4336879","30",CHJ,mg NH4/l
"POINT (726506.999991987 4342379.99998077)","794",JU406,NH4,0.27050000057,< Valor frontera,"726507","4342380","30",CHJ,mg NH4/l
"POINT (752776.999994744 4283078.00002612)","795",JU408,NH4,0.03799999961,< LQ,"752777","4283078","30",CHJ,mg NH4/l
"POINT (579959.000014565 4370672.00000301)","796",JU411,NH4,0.04633333272,< LQ,"579959","4370672","30",CHJ,mg NH4/l
"POINT (657514.999980323 4442062.0000287)","797",JU415,NH4,0.02500000000,< LQ,"657515","4442062","30",CHJ,mg NH4/l
"POINT (574148.999953981 4406737.99997394)","798",JU422,NH4,0.02300000000,< LQ,"574149","4406738","30",CHJ,mg NH4/l
"POINT (572981.000000079 4406719.00004455)","799",JU423,NH4,0.03049999976,< LQ,"572981","4406719","30",CHJ,mg NH4/l
"POINT (704883.000013932 4373058.99997298)","800",JU424,NH4,0.60499998927,> Valor frontera,"704883","4373059","30",CHJ,mg NH4/l
"POINT (648264.99999279 4362622.99995197)","801",JU427,NH4,0.08825000232,< Valor frontera,"648265","4362623","30",CHJ,mg NH4/l
"POINT (617633.999963625 4435887.99995633)","802",JU438,NH4,0.02300000000,< LQ,"617634","4435888","30",CHJ,mg NH4/l
"POINT (627381.000008591 4472889.99995108)","803",JU449,NH4,0.02500000000,< LQ,"627381","4472890","30",CHJ,mg NH4/l
"POINT (717435.000009961 4437130.00002746)","804",JU457,NH4,0.02500000000,< LQ,"717435","4437130","30",CHJ,mg NH4/l
"POINT (624432.999999161 4428869.0000421)","805",JU458,NH4,0.02300000000,< LQ,"624433","4428869","30",CHJ,mg NH4/l
"POINT (664201.999953277 4347470.99997703)","806",JU459,NH4,0.02300000000,< LQ,"664202","4347471","30",CHJ,mg NH4/l
"POINT (752349.000011761 4282473.9999909)","807",JU460,NH4,0.19025000291,< Valor frontera,"752349","4282474","30",CHJ,mg NH4/l
"POINT (655886.999986732 4457325.99996629)","808",JU461,NH4,0.24624999836,< Valor frontera,"655887","4457326","30",CHJ,mg NH4/l
"POINT (709059.999970724 4327791.99995649)","809",JU462,NH4,0.03474999991,< LQ,"709060","4327792","30",CHJ,mg NH4/l
"POINT (720725.000022884 4362066.99997408)","810",JU464,NH4,0.02500000000,< LQ,"720725","4362067","30",CHJ,mg NH4/l
"POINT (755537.000015353 4304749.00002091)","811",JU465,NH4,0.12475000088,< Valor frontera,"755537","4304749","30",CHJ,mg NH4/l
"POINT (623454.000027257 4427022.00002626)","812",JU468,NH4,0.02300000000,< LQ,"623454","4427022","30",CHJ,mg NH4/l
"POINT (716000.000037809 4285105.99995662)","813",JU485,NH4,0.02380000000,< LQ,"716000","4285106","30",CHJ,mg NH4/l
"POINT (699321.000039914 4242251.00004941)","814",JU487,NH4,0.10474999901,< Valor frontera,"699321","4242251","30",CHJ,mg NH4/l
"POINT (621118.00004537 4476343.00002222)","815",JU495,NH4,0.05375000015,< Valor frontera,"621118","4476343","30",CHJ,mg NH4/l
"POINT (685517.999972265 4453065.99999575)","816",JU497,NH4,0.02500000000,< LQ,"685518","4453066","30",CHJ,mg NH4/l
"POINT (640135.999996763 4451733.99995372)","817",JU498,NH4,0.02366666667,< LQ,"640136","4451734","30",CHJ,mg NH4/l
"POINT (777136.999951894 4503290.9999942)","818",JU502,NH4,0.02500000000,< LQ,"777137","4503291","30",CHJ,mg NH4/l
