OBJECTID,cod_mar,PFAFRIO,COD_UNI,nom_rio,Shape_Leng,color
402,M,200116342,606709,SIN NOMBRE,1994.47625025,5
403,M,200116344,600142,ARROYO DE CASAS CAIDAS,2952.73275843,5
404,M,2001163442,606778,SIN NOMBRE,1903.09359544,6
405,M,200116346,606721,SIN NOMBRE,1322.55863191,5
406,M,200116352,606768,SIN NOMBRE,2318.90544792,5
407,M,20011636,602084,BARRANCO DE LA ZARABANDA,2904.43451985,4
408,M,200116362,606767,SIN NOMBRE,2290.30701424,5
409,M,200116372,602166,BARRANCO DE LAS HOYAS,3427.81566237,5
410,M,200116374,601210,ARROYO DEL JUNCAL,3366.92248135,5
411,M,20011638,602153,BARRANCO DE LAS CULEBRAS,3392.64496616,4
412,M,200116382,606734,SIN NOMBRE,2765.52244103,5
413,M,2001164,604447,RIO GENAL,52244.3837525,3
414,M,200116412,600772,ARROYO DE LOS PALACIOS,4641.30633067,5
415,M,2001164122,606751,SIN NOMBRE,1955.64151924,6
416,M,2001164124,601832,BARRANCO DE LA CHAINA,1841.17743471,6
417,M,2001164126,606749,SIN NOMBRE,1817.36908692,6
418,M,2001164132,606739,SIN NOMBRE,1983.0598774,6
419,M,2001164134,600204,ARROYO DE GARABITO,3396.1405268,6
420,M,2001164136,601170,ARROYO DEL GATO,2694.54767523,6
421,M,200116414,600449,ARROYO DE LA PINDOLITA,1729.34418838,5
422,M,2001164142,606760,SIN NOMBRE,1790.85189828,6
423,M,2001164144,600720,ARROYO DE LOS GATOS,4180.5784838,6
424,M,20011641442,606558,SIN NOMBRE,1292.18082944,7
425,M,20011641444,606556,SIN NOMBRE,1630.89444492,7
426,M,2001164146,601697,BARRANCO DE ECHIPES,2628.05700169,6
427,M,200116415112,606545,SIN NOMBRE,1086.47337947,8
428,M,20011641512,601397,ARROYO DEL VALLE,1861.40594838,7
429,M,20011641514,606550,SIN NOMBRE,1393.97750255,7
430,M,20011641516,606557,SIN NOMBRE,1336.22051342,7
431,M,20011641518,608719,VERTIENTE DE CALVENTE,2155.93284484,7
432,M,200116415182,601066,ARROYO DEL CAMBUCO,1692.29256357,8
433,M,2001164152,601012,ARROYO DEL AGUA,3422.5360982,6
434,M,20011641522,606590,SIN NOMBRE,1502.93992303,7
435,M,20011641524,606584,SIN NOMBRE,1178.15652396,7
436,M,2001164154,601035,ARROYO DEL ARREQUEQUE O DEL MORO,4512.07692461,6
437,M,20011641542,600162,ARROYO DE COPAIPA,1885.6468345,7
438,M,20011641552,606580,SIN NOMBRE,1702.83346063,7
439,M,20011641554,606611,SIN NOMBRE,1779.35264006,7
440,M,20011641556,600376,ARROYO DE LA GITANA,1174.7618232,7
441,M,20011641558,601309,ARROYO DEL PIÑAR,1485.58073183,7
442,M,2001164156,600603,ARROYO DE LAS LIMAS,3084.72600536,6
443,M,2001164158,601034,ARROYO DEL ARREQUEQUE,3710.44829618,6
444,M,200116416,603558,GARGANTA DE LA ALBERQUILLA,4637.00858811,5
445,M,2001164162,603572,GARGANTA DE LA MAJADA DE MADRID,2561.80259011,6
446,M,2001164172,601181,ARROYO DEL HIGUERON,3802.41039974,6
447,M,2001164174,600744,ARROYO DE LOS LOBOS,1540.33570854,6
448,M,200116418,603563,GARGANTA DE LA CUESTA,6819.07459486,5
449,M,2001164182,603566,GARGANTA DE LA FUENTE SANTA,5839.12158481,6
450,M,20011641822,606606,SIN NOMBRE,1143.68620344,7
451,M,2001164184,606603,SIN NOMBRE,2980.6882427,6
452,M,2001164192,601341,ARROYO DEL RECENTON,958.937998207,6
453,M,2001164194,601252,ARROYO DEL MORAL,2555.4861693,6
454,M,2001164196,600586,ARROYO DE LAS COVATILLAS,3103.44697916,6
455,M,2001164198,600646,ARROYO DE LAS VEGUETAS,3646.52490288,6
456,M,20011641982,606450,SIN NOMBRE,1447.79595409,7
457,M,20011642,604368,RIO ALMARCHAL,7905.79172458,4
458,M,2001164212,600561,ARROYO DE LAS CAÑAS,1301.15102739,6
459,M,2001164214,601278,ARROYO DEL PANERON,1378.74237553,6
460,M,2001164216,600442,ARROYO DE LA PASADA,3631.56044807,6
461,M,20011642162,601007,ARROYO DEL ABREVADERO,1167.42884096,7
462,M,2001164218,600520,ARROYO DE LA ZARZA,1295.43030732,6
463,M,200116422,600330,ARROYO DE LA CUEVA DE VAZQUEZ,4595.27450723,5
464,M,2001164222,600774,ARROYO DE LOS PANTANOS,782.79440078,6
465,M,200116424,603601,GARGANTA DEL ALGARROBO,6466.04867319,5
466,M,2001164242,600608,ARROYO DE LAS MINAS,838.55537068,6
467,M,2001164244,600717,ARROYO DE LOS GARAPALILLOS,1175.34041504,6
468,M,2001164246,600596,ARROYO DE LAS GARGANTILLAS,1100.46395182,6
469,M,200116426,601330,ARROYO DEL QUEJIGO,3693.38852711,5
470,M,2001164262,606663,SIN NOMBRE,1557.07595206,6
471,M,2001164264,606661,SIN NOMBRE,1281.62588122,6
472,M,200116428,601163,ARROYO DEL ESTERCAL,2798.52915661,5
473,M,2001164282,606455,SIN NOMBRE,1150.21806538,6
474,M,2001164284,600179,ARROYO DE ENMEDIO,2451.81315684,6
475,M,2001164286,601117,ARROYO DEL CHORRILLO PALOMO,2163.39905501,6
476,M,200116432,601196,ARROYO DEL INFIERNILLO,3260.58954256,5
477,M,200116434,600562,ARROYO DE LAS CAÑAS,753.28823654,5
478,M,200116436,600622,ARROYO DE LAS PEREJILAS,1083.27060519,5
479,M,200116438,601425,ARROYO HONDO,1307.45417442,5
480,M,20011644,604482,RIO MONARDILLO,5430.44457048,4
481,M,2001164412,601503,ARROYO RUIRIA,1124.08708406,6
482,M,200116442,601041,ARROYO DEL BARCO,1939.6688121,5
483,M,2001164432,601298,ARROYO DEL PERRO,1085.4994697,6
484,M,2001164434,606501,SIN NOMBRE,1590.78566709,6
485,M,2001164436,600803,ARROYO DE LOS REDONDILLOS,1136.40871291,6
486,M,200116444,600769,ARROYO DE LOS NOGUERAS,1104.69626893,5
487,M,2001164452,601185,ARROYO DEL HORCAJO,1544.89087476,6
488,M,200116446,600534,ARROYO DE LAS AGUZADERAS,2786.02967303,5
489,M,200116448,600210,ARROYO DE GENAGARDUA,2232.02448896,5
490,M,2001164482,601468,ARROYO MONARDO O DE MONARDA,2686.23664385,6
491,M,2001164484,606512,SIN NOMBRE,1356.61406582,6
492,M,200116452,600061,ARROYO DE ALGATOCIN,3677.95697384,5
493,M,2001164522,601426,ARROYO HONDO,522.2594183,6
494,M,2001164524,600989,ARROYO DE VILLAHARTA,1900.12522824,6
495,M,200116454,600089,ARROYO DE BENAJAMUZ O DE GENAMAJUZ,3961.09010648,5
496,M,2001164542,600764,ARROYO DE LOS NACIMIENTOS,1414.27735582,6
497,M,2001164552,606532,SIN NOMBRE,1284.21470071,6
498,M,200116456,600645,ARROYO DE LAS VEGUELAS,3678.91386439,5
499,M,2001164562,606349,SIN NOMBRE,1045.61364283,6
500,M,2001164564,606338,SIN NOMBRE,1157.8336868,6
501,M,200116458,600462,ARROYO DE LA RIGERTA,3828.79009198,5
502,M,2001164582,601186,ARROYO DEL HORCAJO,1296.85339702,6
503,M,20011646,600213,ARROYO DE GORGOTE,3275.37697319,4
504,M,200116462,600091,ARROYO DE BENAMAYA,2428.62136611,5
505,M,2001164622,606391,SIN NOMBRE,1583.82142456,6
506,M,2001164624,601168,ARROYO DEL FRONTON,1470.54614242,6
507,M,2001164626,601158,ARROYO DEL ESPICHE,1144.75304404,6
508,M,20011646262,600290,ARROYO DE LA CALERETA,1526.95385347,7
509,M,200116462622,606404,SIN NOMBRE,1376.82113724,8
510,M,200116464,606393,SIN NOMBRE,1147.35675255,5
511,M,200116466,600078,ARROYO DE AUDAZA O DE AUDALAZ,7220.29399377,5
512,M,2001164662,601225,ARROYO DEL LORO,2116.35642562,6
513,M,2001164664,600355,ARROYO DE LA FUENTE,2084.26308022,6
514,M,20011646642,606423,SIN NOMBRE,1111.94343418,7
515,M,20011646652,606429,SIN NOMBRE,1794.55828325,7
516,M,2001164666,600126,ARROYO DE CAÑADA HONDA,2499.78038015,6
517,M,20011646672,606190,SIN NOMBRE,1328.17009256,7
518,M,20011646674,601071,ARROYO DEL CANUTO,2090.27515751,7
519,M,20011646676,606205,SIN NOMBRE,1296.01483277,7
520,M,2001164668,606202,SIN NOMBRE,1705.617808,6
521,M,20011646692,606233,SIN NOMBRE,1318.63913483,7
522,M,20011646694,606236,SIN NOMBRE,1322.96479472,7
523,M,200116468,600539,ARROYO DE LAS ALFAGUARAS,5226.86778434,5
524,M,2001164682,600733,ARROYO DE LOS HUERTOS,1810.9941531,6
525,M,2001164684,600356,ARROYO DE LA FUENTE,4567.23470585,6
526,M,2001164712,600638,ARROYO DE LAS TAPIAS,631.491249459,6
527,M,2001164714,600081,ARROYO DE BALASTAZ,2294.51595326,6
528,M,200116472,601420,ARROYO GUADARIN,6033.56153012,5
529,M,2001164722,601421,ARROYO GUARRI,719.073358624,6
530,M,20011647312,600048,ARROYO CONEJIL,1673.03278201,7
531,M,2001164732,600041,ARROYO CENEGIL,1377.06885477,6
532,M,20011647332,601526,ARROYO ZAHURDILLA,996.877669243,7
533,M,2001164734,601428,ARROYO HONDO,2140.62799923,6
534,M,2001164736,600003,ARROYO ALCAPANA,1934.53488159,6
535,M,2001164738,600007,ARROYO ANDAMAGAZAN,2059.85139196,6
536,M,200116474,601502,ARROYO RIACHUELO,3733.80188389,5
537,M,2001164742,600746,ARROYO DE LOS MAJALES,2012.53830497,6
538,M,2001164752,600381,ARROYO DE LA HIEDRA,4270.22752766,6
539,M,20011647522,600799,ARROYO DE LOS QUEJIGOS,1140.74773681,7
540,M,200116476,600016,ARROYO BLANCO,4718.68366062,5
541,M,200116478,600019,ARROYO BOLAGE,1170.94223576,5
542,M,2001164782,601325,ARROYO DEL PUERTO DE LA LAGUNA,1831.54634114,6
543,M,2001164784,600095,ARROYO DE BENTOMIZ,2748.74335149,6
544,M,20011647842,600225,ARROYO DE GÜITARAZ,1262.49724782,7
545,M,20011647844,601327,ARROYO DEL PUERTO DEL MONTE,869.683685099,7
546,M,20011648,604501,RIO SECO,7958.24192502,4
547,M,2001164812,601422,ARROYO HALDA,1384.96561618,6
548,M,200116482,600229,ARROYO DE HILADERO,1769.27020727,5
549,M,2001164822,600762,ARROYO DE LOS MURCIELAGOS,4021.76109758,6
550,M,20011648222,601467,ARROYO MINAS,1036.61704246,7
551,M,20011648224,600070,ARROYO DE ANICARRAN,1207.79538313,7
552,M,20011648226,606434,SIN NOMBRE,1619.3552824,7
553,M,20011648228,606416,SIN NOMBRE,1401.04136033,7
554,M,20011648312,601463,ARROYO MARTIN,641.474226145,7
555,M,2001164832,600633,ARROYO DE LAS PUTAS,1269.03525689,6
556,M,20011648332,601430,ARROYO HONDO,1065.68838018,7
557,M,20011648334,606383,SIN NOMBRE,1027.4746163,7
558,M,2001164834,601527,ARROYO ZANCON,1344.35750227,6
559,M,2001164836,600384,ARROYO DE LA HIGUERA,1351.48192292,6
560,M,20011648372,606376,SIN NOMBRE,1101.96660685,7
561,M,20011648374,606395,SIN NOMBRE,1095.57043506,7
562,M,2001164838,600524,ARROYO DE LA ZORRA,1253.71104064,6
563,M,20011648392,606399,SIN NOMBRE,1157.65923322,7
564,M,200116484,606407,SIN NOMBRE,1702.40290264,5
565,M,200116486,601436,ARROYO HORCAJO,2234.43625898,5
566,M,2001164862,606380,SIN NOMBRE,1082.53822624,6
567,M,200116488,601257,ARROYO DEL MUERTO,2509.46659801,5
568,M,2001164882,604547,SIN NOMBRE,1317.22450533,6
569,M,20011648822,605410,SIN NOMBRE,1050.05764923,7
570,M,200116492,601167,ARROYO DEL FRANCES,1470.22010186,5
571,M,200116494,600923,ARROYO DE RIACHUELA,2528.53197147,5
572,M,2001164942,600522,ARROYO DE LA ZARZA,1343.99364536,6
573,M,200116496,600724,ARROYO DE LOS GRANADOS,1765.23194422,5
574,M,2001164962,606194,SIN NOMBRE,1207.60405883,6
575,M,2001164964,600385,ARROYO DE LA HIGUERA,1550.50425531,6
576,M,20011649642,606191,SIN NOMBRE,1040.27195494,7
577,M,20011649644,606209,SIN NOMBRE,1127.5929934,7
578,M,20011649646,600745,ARROYO DE LOS LOBOS,4196.78058482,7
579,M,2001164966,601488,ARROYO PAJARRIA,1004.35639557,6
580,M,200116498,600062,ARROYO DE ALGORMA,2115.32914142,5
581,M,2001164982,606201,SIN NOMBRE,1361.61812807,6
582,M,2001164984,600100,ARROYO DE BOLONES,2913.30340815,6
583,M,2001164986,600064,ARROYO DE ALMARGEN,2908.28913277,6
584,M,20011649862,606225,SIN NOMBRE,1010.75844346,7
585,M,200116512,601027,ARROYO DEL ALMENDRO,3133.02928158,5
586,M,2001165122,606723,SIN NOMBRE,1124.31625936,6
587,M,2001165132,606736,SIN NOMBRE,1111.02712958,6
588,M,200116514,601038,ARROYO DEL AZUFRE O DE MELILLA,5096.46435831,5
589,M,2001165142,606745,SIN NOMBRE,1335.51460646,6
590,M,2001165144,606740,SIN NOMBRE,1148.57543768,6
591,M,2001165152,606729,SIN NOMBRE,1668.12618014,6
592,M,200116516,600941,ARROYO DE SAMBANA,3236.74678244,5
593,M,2001165162,606726,SIN NOMBRE,1207.93557156,6
594,M,2001165172,600388,ARROYO DE LA HORTIJICA O DE LAS CANCHAS,2740.51726093,6
595,M,200116518,601178,ARROYO DEL HABICHOLAR,3084.13223115,5
596,M,2001165182,606763,SIN NOMBRE,568.532179667,6
597,M,2001165184,601296,ARROYO DEL PEREJIL,2857.54956932,6
598,M,2001165192,600667,ARROYO DE LOS ALMAYONES,1568.3536201,6
599,M,20011652,600217,ARROYO DE GUADALMEDINA,12679.4582433,4
600,M,200116522,600510,ARROYO DE LA VIÑA DEL INDIANO,4911.9001174,5
601,M,2001165232,606546,SIN NOMBRE,1017.07148325,6
602,M,2001165234,600438,ARROYO DE LA PARRERA,2073.15419601,6
603,M,2001165236,606562,SIN NOMBRE,1568.28781569,6
604,M,200116524,600440,ARROYO DE LA PARRILLA,2560.77852584,5
605,M,2001165242,606569,SIN NOMBRE,1062.9714932,6
606,M,2001165244,606586,SIN NOMBRE,1681.193446,6
607,M,2001165252,606585,SIN NOMBRE,1706.25978136,6
608,M,2001165254,606593,SIN NOMBRE,1331.07827039,6
609,M,200116526,600073,ARROYO DE ARMAÑA,2781.97915252,5
610,M,200116528,601006,ARROYO DEL ABREVADERO,3279.28576543,5
611,M,2001165282,604527,SIN NOMBRE,2274.51144788,6
612,M,20011652822,605426,SIN NOMBRE,1806.64226404,7
613,M,2001165284,601009,ARROYO DEL ACEBUCHE,2040.54314437,6
614,M,2001165286,606652,SIN NOMBRE,2107.07837325,6
615,M,2001165312,600347,ARROYO DE LA FABRICA,2431.33998688,6
616,M,2001165314,606755,SIN NOMBRE,2175.44232833,6
617,M,2001165316,606549,SIN NOMBRE,1502.1784857,6
618,M,200116532,600713,ARROYO DE LOS FRESIN NOMBREOS,4318.65526512,5
619,M,2001165322,606547,SIN NOMBRE,1617.45490101,6
620,M,2001165324,606548,SIN NOMBRE,1307.05658488,6
621,M,2001165326,606560,SIN NOMBRE,1208.33630844,6
622,M,200116534,603552,GARGANTA DE DIEGO DIAZ,10233.1553293,5
623,M,2001165342,600455,ARROYO DE LA PURGA,5653.78082793,6
624,M,2001165344,601226,ARROYO DEL LUCERO,2136.22144945,6
625,M,2001165346,600397,ARROYO DE LA LAPA,2106.62730733,6
626,M,2001165348,601061,ARROYO DEL BUJEILLO,1580.69369999,6
627,M,20011653482,606601,SIN NOMBRE,1276.35776053,7
628,M,20011653492,600123,ARROYO DE CANUTO LARGO,1677.59285516,7
629,M,2001165352,601267,ARROYO DEL ORATORIO,3183.30570005,6
630,M,20011653522,606563,SIN NOMBRE,1506.2842287,7
631,M,2001165354,600945,ARROYO DE SAN PABLO,2478.01996885,6
632,M,20011653542,606587,SIN NOMBRE,1014.86889749,7
633,M,20011653552,600133,ARROYO DE CARRETERO,1148.43938059,7
634,M,2001165356,600954,ARROYO DE SANTON,2165.10422414,6
635,M,2001165358,606594,SIN NOMBRE,1112.01628454,6
636,M,20011653592,606596,SIN NOMBRE,722.207259431,7
637,M,200116536,603583,GARGANTA DE LAS MARAVILLAS,4607.63347192,5
638,M,2001165362,606618,SIN NOMBRE,1189.31635039,6
639,M,2001165364,606624,SIN NOMBRE,1164.00189272,6
640,M,2001165372,606634,SIN NOMBRE,1771.9487531,6
641,M,2001165374,601033,ARROYO DEL ARRAYAN,2132.148291,6
642,M,2001165376,606639,SIN NOMBRE,1262.0577607,6
643,M,200116538,603594,GARGANTA DE MALILLOS,2338.5242598,5
644,M,2001165382,603595,GARGANTA DE MARIN O MAJAELO,3442.6827628,6
645,M,20011653822,606654,SIN NOMBRE,2070.17692586,7
646,M,20011653824,600833,ARROYO DE MAJAVIEJA O DE LOS CHARCONES,2646.10704888,7
647,M,2001165384,603585,GARGANTA DE LAS PIEDRAS,4101.02970453,6
648,M,20011653842,606464,SIN NOMBRE,1427.81346854,7
649,M,2001165386,603562,GARGANTA DE LA CASILLA O DE LOBEROS,3869.68276924,6
650,M,20011653862,606497,SIN NOMBRE,3146.85303905,7
651,M,2001165392,600712,ARROYO DE LOS FRESIN NOMBREILLOS,3157.32817903,6
652,M,2001165394,601121,ARROYO DEL COLMENAR,2559.8042103,6
653,M,2001165396,608722,VERTIENTE DE LAS ABIERTAS,1962.16679466,6
654,M,20011653972,606475,SIN NOMBRE,2171.05595437,7
655,M,20011653974,600530,ARROYO DE LAS ABIERTAS,1678.24776875,7
656,M,2001165398,600423,ARROYO DE LA MORA,2427.60566569,6
657,M,20011654,600130,ARROYO DE CARBONERAS O GARGANTA DE LAS PALAS,7072.10197147,4
658,M,2001165412,606476,SIN NOMBRE,1253.75670807,6
659,M,2001165414,606481,SIN NOMBRE,1461.41663294,6
660,M,200116542,601300,ARROYO DEL PESO,1489.91063144,5
661,M,200116544,601404,ARROYO DEL VERANIL,3272.02903993,5
662,M,2001165442,606473,SIN NOMBRE,1116.97801384,6
663,M,2001165444,600497,ARROYO DE LA VENTA,1796.635444,6
664,M,2001165446,600594,ARROYO DE LAS ENREDADERAS,1781.4972133,6
665,M,2001165448,601139,ARROYO DEL CUCHARRO,2181.41108891,6
666,M,200116546,600496,ARROYO DE LA VENTA,2034.60402467,5
667,M,2001165462,600406,ARROYO DE LA MAJADA DE AYALA,1589.03756109,6
668,M,200116548,600728,ARROYO DE LOS HILOS DE ENMEDIO,1884.81742678,5
669,M,20011654912,600615,ARROYO DE LAS PALAS,804.331356441,7
670,M,2001165492,600201,ARROYO DE GALVEZ,900.145445819,6
671,M,2001165494,600341,ARROYO DE LA ESCALERA,998.957166175,6
672,M,2001165496,600825,ARROYO DE LUCAS,701.444232907,6
673,M,2001165498,600479,ARROYO DE LA SILLA,683.167616018,6
674,M,200116552,606477,SIN NOMBRE,1763.30323983,5
675,M,20011656,603575,GARGANTA DE LA PULGA,8789.29598054,4
676,M,200116562,606543,SIN NOMBRE,2822.25924047,5
677,M,200116564,603611,GARGANTA DEL PALOMAR,3665.31516407,5
678,M,200116566,603561,GARGANTA DE LA CALDERONA,3187.67367699,5
679,M,2001165662,606540,SIN NOMBRE,1589.00670353,6
680,M,2001165672,606359,SIN NOMBRE,1931.76884402,6
681,M,200116568,606378,SIN NOMBRE,2131.11061651,5
682,M,2001165712,606536,SIN NOMBRE,1984.86484434,6
683,M,2001165714,606542,SIN NOMBRE,2754.29635284,6
684,M,2001165716,600798,ARROYO DE LOS PUERTOS,1803.95613759,6
685,M,2001165718,600256,ARROYO DE LA ABEJERA,1427.24064905,6
686,M,200116572,601356,ARROYO DEL SALITRE,3490.24600896,5
687,M,2001165722,606514,SIN NOMBRE,1049.51320046,6
688,M,2001165724,606537,SIN NOMBRE,1620.50752843,6
689,M,2001165732,606342,SIN NOMBRE,1588.20689563,6
690,M,2001165734,606353,SIN NOMBRE,2345.03804046,6
691,M,200116574,601429,ARROYO HONDO,3689.06949924,5
692,M,2001165742,606389,SIN NOMBRE,1491.3331746,6
693,M,2001165744,606381,SIN NOMBRE,1654.20004824,6
694,M,20011657512,600280,ARROYO DE LA BOVEDILLA,1666.42229399,7
695,M,20011657514,606388,SIN NOMBRE,1690.06968026,7
696,M,20011657516,600494,ARROYO DE LA VEGA,3164.21515272,7
697,M,2001165752,600267,ARROYO DE LA ALFACARA,3664.62699457,6
698,M,20011657522,600352,ARROYO DE LA FUENSANTA,2537.8457312,7
699,M,2001165754,606406,SIN NOMBRE,3124.47925576,6
700,M,2001165756,600737,ARROYO DE LOS JUDIOS O ARROYO DE YUNCA,4869.22213603,6
701,M,2001165758,600077,ARROYO DE ATAJATE O DEL MOLINILLO,4319.80296996,6
702,M,20011657582,601372,ARROYO DEL TAJO DEL AGUILA,2722.36067664,7
703,M,200116575822,600652,ARROYO DE LAS ZORRERAS,1696.03307492,8
704,M,20011657592,600044,ARROYO CHAPI,1703.753154,7
705,M,20011657594,606232,SIN NOMBRE,1958.13074568,7
706,M,200116576,601013,ARROYO DEL AGUILA,1775.43300222,5
707,M,2001165762,606250,SIN NOMBRE,1206.72635503,6
708,M,2001165764,601328,ARROYO DEL QUEJIGAL,2525.54509689,6
709,M,2001165766,601371,ARROYO DEL TAJO DE MARIA JESUS,2668.48660816,6
710,M,20011657662,600598,ARROYO DE LAS HIGUERAS,985.611313425,7
711,M,2001165772,601318,ARROYO DEL POZO DEL MORO,2736.82698887,6
712,M,200116578,600861,ARROYO DE MONTEJAQUE,3388.80340118,5
713,M,2001165782,606125,SIN NOMBRE,3795.34251909,6
714,M,20011658,604488,RIO O ARROYO DE CAMPOBUCHES O GUADARES,19282.319081,4
715,M,2001165812,605951,SIN NOMBRE,1894.89184718,6
716,M,200116582,605974,SIN NOMBRE,1942.10411603,5
717,M,2001165832,606007,SIN NOMBRE,973.026330798,6
718,M,200116584,600187,ARROYO DE FORCILA,3114.2983005,5
719,M,2001165852,606035,SIN NOMBRE,1399.00062246,6
720,M,2001165854,605956,SIN NOMBRE,963.68722673,6
721,M,200116586,605930,SIN NOMBRE,2549.74735531,5
722,M,2001165872,605993,SIN NOMBRE,1521.95240382,6
723,M,2001165874,601441,ARROYO JETON,1068.8563727,6
724,M,200116588,605925,SIN NOMBRE,1164.17828449,5
725,M,200116592,605922,SIN NOMBRE,1029.883984,5
726,M,200116594,604578,SIN NOMBRE,5175.24877524,5
727,M,2001165942,604934,SIN NOMBRE,1032.44860451,6
728,M,2001165944,605372,SIN NOMBRE,1799.09163644,6
729,M,200116596,601147,ARROYO DEL CUPIL,8607.8585748,5
730,M,2001165962,605814,SIN NOMBRE,3472.23867339,6
731,M,2001165964,605738,SIN NOMBRE,1851.60698932,6
732,M,2001165966,605653,SIN NOMBRE,1035.92580944,6
733,M,2001165968,605649,SIN NOMBRE,1956.83298672,6
734,M,2001166,604454,RIO GUADALCOBACIN,17862.4783963,3
735,M,200116612,600268,ARROYO DE LA ALHAJA,4669.66616826,5
736,M,2001166122,600468,ARROYO DE LA SANGUIJUELA,2084.53401988,6
737,M,20011661222,605893,SIN NOMBRE,1976.31658435,7
738,M,20011661224,605857,SIN NOMBRE,1577.05267092,7
739,M,2001166132,605894,SIN NOMBRE,1761.78474192,6
740,M,2001166134,605895,SIN NOMBRE,1040.87635711,6
741,M,200116614,600469,ARROYO DE LA SANGUIJUELA,3070.61106138,5
742,M,2001166142,605749,SIN NOMBRE,1516.71596654,6
743,M,2001166152,600513,ARROYO DE LA VIZCONDESA,1968.52544451,6
744,M,2001166154,605896,SIN NOMBRE,2171.13924528,6
745,M,200116616,605902,SIN NOMBRE,2906.91233039,5
746,M,2001166172,605743,SIN NOMBRE,2573.29877559,6
747,M,2001166174,605744,SIN NOMBRE,2079.3671318,6
748,M,200116618,605897,SIN NOMBRE,2432.56629278,5
749,M,20011662,601157,ARROYO DEL ESPEJO,5236.58301656,4
750,M,200116622,605660,SIN NOMBRE,1333.12663949,5
751,M,200116624,605656,SIN NOMBRE,1438.15422301,5
752,M,200116626,605747,SIN NOMBRE,1095.38115883,5
753,M,200116632,604625,SIN NOMBRE,3388.03988108,5
754,M,2001166322,604954,SIN NOMBRE,1906.83135011,6
755,M,2001166324,605328,SIN NOMBRE,1198.09570026,6
756,M,200116634,605677,SIN NOMBRE,1108.18322335,5
757,M,200116636,605702,SIN NOMBRE,2134.24434874,5
758,M,200116638,604631,SIN NOMBRE,2661.30271619,5
759,M,2001166382,604961,SIN NOMBRE,2185.03712532,6
760,M,20011663822,605312,SIN NOMBRE,1413.372675,7
761,M,20011664,600502,ARROYO DE LA VENTILLA,5234.6293555,4
762,M,2001166412,605579,SIN NOMBRE,1810.69801262,6
763,M,200116642,605626,SIN NOMBRE,1419.69063975,5
764,M,200116644,605625,SIN NOMBRE,1791.14360525,5
765,M,2001166452,605733,SIN NOMBRE,1955.00321916,6
766,M,2001166454,605519,SIN NOMBRE,1297.84286593,6
767,M,200116646,601391,ARROYO DEL TORO O ARROYO DE LA FUENTE DE LA PERDIZ,4774.83998574,5
768,M,2001166462,604602,SIN NOMBRE,4649.16649564,6
769,M,20011664622,605352,SIN NOMBRE,1148.40205358,7
770,M,200116648,601114,ARROYO DEL CHORRERO,4865.32338942,5
771,M,2001166482,600192,ARROYO DE FUENTE DEL ESPINO,3928.91335987,6
772,M,20011664822,604607,SIN NOMBRE,1185.69250587,7
773,M,20011664824,603527,CAÑADA DEL PARAISO,2136.91660086,7
774,M,2001166484,600369,ARROYO DE LA FUENTE DEL SOLDADO,2548.65370923,6
775,M,20011666,604647,SIN NOMBRE,4552.69024044,4
776,M,200116662,605319,SIN NOMBRE,2359.86177208,5
777,M,20011668,605628,SIN NOMBRE,8653.84034471,4
778,M,200116692,600613,ARROYO DE LAS NAVETILLAS,4185.39398118,5
779,M,2001166922,605627,SIN NOMBRE,1745.26988964,6
780,M,200116694,605517,SIN NOMBRE,1202.3869676,5
781,M,2001168,604455,RIO GUADALEVIN,2694.05047791,3
782,M,20011682,600959,ARROYO DE SIJUELA,5009.69700831,4
783,M,200116822,606137,SIN NOMBRE,1121.61761312,5
784,M,200116824,600697,ARROYO DE LOS CHOPILLOS,3154.95895526,5
785,M,2001168242,601316,ARROYO DEL POZO DE ABAJO,2670.16748638,6
786,M,200116826,600960,ARROYO DE SIJUELO,2173.4972031,5
787,M,20011684,604449,RIO GRANDE,14748.2177284,4
