Iteracion "Tiempo Infección" "Nodos infectados" "Ratio infectados" "Nodos Totales" pC pR
53 1711889101.4492958 "[100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0144 48735 0.2 0
54 1711889102.4492958 "[100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0144 48735 0.2 0
55 1711889103.4492958 "[100858, 100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0164 48735 0.2 0
56 1711889104.4492958 "[100858, 100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0164 48735 0.2 0
57 1711889105.4492958 "[100858, 100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0164 48735 0.2 0
58 1711889106.4492958 "[100858, 100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0164 48735 0.2 0
59 1711889107.4492958 "[100858, 100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0164 48735 0.2 0
60 1711889108.4492958 "[100858, 100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0164 48735 0.2 0
61 1711889109.4492958 "[100858, 100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0164 48735 0.2 0
62 1711889110.4492958 "[100858, 100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0164 48735 0.2 0
63 1711889111.4492958 "[100858, 100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0164 48735 0.2 0
64 1711889112.4492958 "[100858, 100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0164 48735 0.2 0
65 1711889113.4492958 "[100858, 100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886, 10085896]" 0.0185 48735 0.2 0
66 1711889114.4492958 "[100858, 100858, 100858, 1008588, 10085896, 1008588, 1008588, 10085886, 10085886, 10085896]" 0.0205 48735 0.2 0
67 1711889115.4492958 "[100858, 100858, 100858, 1008588, 10085896, 1008588, 1008588, 10085886, 10085886, 10085896]" 0.0205 48735 0.2 0
68 1711889116.4492958 "[100858, 100858, 100858, 1008588, 10085896, 1008588, 1008588, 10085886, 10085886, 10085896]" 0.0205 48735 0.2 0
69 1711889117.4492958 "[100858, 100858, 100858, 1008588, 10085896, 1008588, 1008588, 10085886, 10085886, 10085896, 10085898]" 0.0226 48735 0.2 0
70 1711889118.4492958 "[100858, 100858, 100858, 1008588, 10085896, 1008588, 1008588, 10085886, 10085886, 10085896, 10085898]" 0.0226 48735 0.2 0
71 1711889119.4492958 "[100858, 100858, 100858, 1008588, 10085896, 10085898, 1008588, 1008588, 10085886, 10085886, 10085896, 10085898]" 0.0246 48735 0.2 0
72 1711889120.4492958 "[1008, 100858, 100858, 100858, 1008588, 10085896, 10085898, 1008588, 1008588, 10085886, 10085886, 10085896, 10085898]" 0.0246 48735 0.2 0
1 1711889405.218795 [10085886] 0.0021 48735 0.1 0
2 1711889406.218795 [10085886] 0.0021 48735 0.1 0
3 1711889407.218795 [10085886] 0.0021 48735 0.1 0
4 1711889408.218795 [10085886] 0.0021 48735 0.1 0
5 1711889409.218795 "[10085886, 10085886]" 0.0041 48735 0.1 0
6 1711889410.218795 "[10085886, 10085886]" 0.0041 48735 0.1 0
7 1711889411.218795 "[10085886, 10085886]" 0.0041 48735 0.1 0
8 1711889412.218795 "[10085886, 10085886]" 0.0041 48735 0.1 0
9 1711889413.218795 "[10085886, 10085886]" 0.0041 48735 0.1 0
10 1711889414.218795 "[10085886, 10085886]" 0.0041 48735 0.1 0
11 1711889415.218795 "[10085886, 10085886]" 0.0041 48735 0.1 0
12 1711889416.218795 "[10085886, 10085886]" 0.0041 48735 0.1 0
13 1711889417.218795 "[10085886, 10085886]" 0.0041 48735 0.1 0
14 1711889418.218795 "[10085886, 10085886]" 0.0041 48735 0.1 0
15 1711889419.218795 "[10085886, 10085886]" 0.0041 48735 0.1 0
16 1711889420.218795 "[10085886, 10085886]" 0.0041 48735 0.1 0
17 1711889421.218795 "[1008588, 10085886, 10085886]" 0.0062 48735 0.1 0
18 1711889422.218795 "[1008588, 10085886, 10085886]" 0.0062 48735 0.1 0
19 1711889423.218795 "[1008588, 10085886, 10085886]" 0.0062 48735 0.1 0
20 1711889424.218795 "[1008588, 10085886, 10085886]" 0.0062 48735 0.1 0
21 1711889425.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
22 1711889426.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
23 1711889427.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
24 1711889428.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
25 1711889429.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
26 1711889430.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
27 1711889431.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
28 1711889432.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
29 1711889433.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
30 1711889434.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
31 1711889435.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
32 1711889436.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
33 1711889437.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
34 1711889438.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
35 1711889439.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
36 1711889440.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
37 1711889441.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
38 1711889442.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
39 1711889443.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
40 1711889444.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
41 1711889445.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
42 1711889446.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
43 1711889447.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
44 1711889448.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
45 1711889449.218795 "[1008588, 1008588, 10085886, 10085886]" 0.0082 48735 0.1 0
46 1711889450.218795 "[1008588, 1008588, 1008588, 10085886, 10085886]" 0.0103 48735 0.1 0
47 1711889451.218795 "[1008588, 1008588, 1008588, 10085886, 10085886]" 0.0103 48735 0.1 0
48 1711889452.218795 "[1008588, 1008588, 1008588, 10085886, 10085886]" 0.0103 48735 0.1 0
49 1711889453.218795 "[1008588, 1008588, 1008588, 10085886, 10085886]" 0.0103 48735 0.1 0
50 1711889454.218795 "[1008588, 1008588, 1008588, 10085886, 10085886]" 0.0103 48735 0.1 0
51 1711889455.218795 "[1008588, 1008588, 1008588, 10085886, 10085886]" 0.0103 48735 0.1 0
52 1711889456.218795 "[1008588, 1008588, 1008588, 10085886, 10085886]" 0.0103 48735 0.1 0
53 1711889457.218795 "[1008588, 1008588, 1008588, 10085886, 10085886]" 0.0103 48735 0.1 0
54 1711889458.218795 "[1008588, 1008588, 1008588, 10085886, 10085886]" 0.0103 48735 0.1 0
55 1711889459.218795 "[1008588, 1008588, 1008588, 10085886, 10085886]" 0.0103 48735 0.1 0
56 1711889460.218795 "[100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0123 48735 0.1 0
57 1711889461.218795 "[100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0123 48735 0.1 0
58 1711889462.218795 "[100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0123 48735 0.1 0
59 1711889463.218795 "[100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0123 48735 0.1 0
60 1711889464.218795 "[100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0123 48735 0.1 0
61 1711889465.218795 "[100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0123 48735 0.1 0
62 1711889466.218795 "[100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0144 48735 0.1 0
63 1711889467.218795 "[100858, 100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0164 48735 0.1 0
64 1711889468.218795 "[1008, 100858, 100858, 100858, 1008588, 1008588, 1008588, 10085886, 10085886]" 0.0164 48735 0.1 0
0 1712443240.675455 [100858866] 0.0021 48735 1.0 0
